oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	go_CC_count	go_CC_intersect_abc
13800	YNL020C	YIL095W	YGR241C	kd	p	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13801	YNL020C	YIL095W	YGR241C	p	kd	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13802	YNL020C	YIL095W	YGR241C	p	p	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13803	YNL020C	YIL095W	YIR006C	kd	kd	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13804	YNL020C	YIL095W	YIR006C	kd	p	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13805	YNL020C	YIL095W	YIR006C	p	kd	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13806	YNL020C	YIL095W	YIR006C	p	p	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13807	YNL020C	YIL095W	YLR337C	kd	kd	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13808	YNL020C	YIL095W	YNL106C	kd	kd	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13809	YNL020C	YIL095W	YNL243W	kd	kd	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13810	YNL020C	YIL095W	YNL243W	kd	p	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13811	YNL020C	YIL095W	YNL243W	p	kd	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13812	YNL020C	YIL095W	YNL243W	p	p	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13813	YNL020C	YIL095W	YNL271C	kd	kd	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
13814	YNL021W	YBR112C	YCR084C	p	p	1	nucleus
13815	YNL021W	YBR112C	YDR510W	p	p	1	nucleus
13816	YNL021W	YDR167W	YOL012C	p	p	1	nucleus
13817	YNL021W	YDR485C	YOL012C	p	p	2	chromosome; nucleus
13818	YNL021W	YER177W	YDR510W	p	p	1	nucleus
13819	YNL021W	YJR104C	YDR510W	p	p	1	nucleus
13820	YNL021W	YLR033W	YDR510W	p	p	1	nucleus
13821	YNL021W	YMR075W	YOL004W	p	p	2	chromosome; nucleus
13822	YNL025C	YKL062W	YDR477W	ku	ku	1	nucleus
13823	YNL025C	YKL062W	YDR477W	p	ku	1	nucleus
13824	YNL025C	YKL139W	YDL108W	ku	kd	1	nucleus
13825	YNL025C	YKL139W	YDR477W	ku	kd	1	nucleus
13826	YNL025C	YKL139W	YDR477W	ku	ku	1	nucleus
13827	YNL025C	YKL139W	YDR477W	ku	p	1	nucleus
13828	YNL025C	YKL139W	YDR477W	p	kd	1	nucleus
13829	YNL025C	YKL139W	YDR477W	p	ku	1	nucleus
13830	YNL025C	YKL139W	YDR477W	p	p	1	nucleus
13831	YNL025C	YLR418C	YGR104C	p	p	1	nucleus
13832	YNL025C	YLR418C	YHR030C	ku	p	1	nucleus
13833	YNL025C	YLR418C	YPL042C	ku	p	1	nucleus
13834	YNL025C	YLR418C	YPL042C	p	p	1	nucleus
13835	YNL027W	YER079W	YFR034C	tu	tu	2	cytoplasm; nucleus
13836	YNL027W	YLR293C	YJR132W	p	p	2	cytoplasm; nucleus
13837	YNL027W	YMR165C	YDR477W	ku	ku	2	cytoplasm; nucleus
13838	YNL027W	YMR165C	YPL031C	p	ku	1	nucleus
13839	YNL027W	YMR165C	YPL031C	p	p	1	nucleus
13840	YNL030W	YBR009C	YBL003C	p	p	2	chromosome; nucleus
13841	YNL030W	YBR009C	YBL008W	tu	p	2	chromosome; nucleus
13842	YNL030W	YBR009C	YBL008W	tu	tu	2	chromosome; nucleus
13843	YNL030W	YBR009C	YBR010W	p	p	2	chromosome; nucleus
13844	YNL030W	YBR009C	YBR034C	p	p	1	nucleus
13845	YNL030W	YBR009C	YBR089C-A	p	p	1	nucleus
13846	YNL030W	YBR009C	YBR245C	p	p	2	chromosome; nucleus
13847	YNL030W	YBR009C	YCR052W	p	p	1	nucleus
13848	YNL030W	YBR009C	YDL042C	p	p	2	chromosome; nucleus
13849	YNL030W	YBR009C	YDR224C	p	p	2	chromosome; nucleus
13850	YNL030W	YBR009C	YDR225W	p	p	2	chromosome; nucleus
13851	YNL030W	YBR009C	YDR227W	p	p	2	chromosome; nucleus
13852	YNL030W	YBR009C	YDR523C	ku	ku	1	nucleus
13853	YNL030W	YBR009C	YEL056W	p	p	1	nucleus
13854	YNL030W	YBR009C	YER110C	p	p	1	nucleus
13855	YNL030W	YBR009C	YFL024C	p	p	1	nucleus
13856	YNL030W	YBR009C	YFR037C	p	p	1	nucleus
13857	YNL030W	YBR009C	YGL133W	p	p	1	nucleus
13858	YNL030W	YBR009C	YGL150C	p	p	2	chromosome; nucleus
13859	YNL030W	YBR009C	YGL190C	p	p	1	nucleus
13860	YNL030W	YBR009C	YGR056W	p	p	1	nucleus
13861	YNL030W	YBR009C	YGR104C	p	p	1	nucleus
13862	YNL030W	YBR009C	YGR252W	p	p	2	chromosome; nucleus
13863	YNL030W	YBR009C	YGR275W	p	p	1	nucleus
13864	YNL030W	YBR009C	YHR056C	p	p	1	nucleus
13865	YNL030W	YBR009C	YIL126W	p	p	1	nucleus
13866	YNL030W	YBR009C	YJL081C	p	p	2	chromosome; nucleus
13867	YNL030W	YBR009C	YJL115W	p	p	1	nucleus
13868	YNL030W	YBR009C	YJL168C	p	p	1	nucleus
13869	YNL030W	YBR009C	YJL176C	p	p	1	nucleus
13870	YNL030W	YBR009C	YKL049C	p	p	2	chromosome; nucleus
13871	YNL030W	YBR009C	YKR008W	p	p	1	nucleus
13872	YNL030W	YBR009C	YKR029C	p	p	2	chromosome; nucleus
13873	YNL030W	YBR009C	YLL022C	p	p	1	nucleus
13874	YNL030W	YBR009C	YLR033W	p	p	1	nucleus
13875	YNL030W	YBR009C	YLR071C	p	p	1	nucleus
13876	YNL030W	YBR009C	YLR141W	p	p	1	nucleus
13877	YNL030W	YBR009C	YLR321C	p	p	1	nucleus
13878	YNL030W	YBR009C	YLR357W	p	p	1	nucleus
13879	YNL030W	YBR009C	YLR399C	p	p	2	chromosome; nucleus
13880	YNL030W	YBR009C	YLR442C	p	p	2	chromosome; nucleus
13881	YNL030W	YBR009C	YLR449W	p	p	2	chromosome; nucleus
13882	YNL030W	YBR009C	YML069W	p	p	2	chromosome; nucleus
13883	YNL030W	YBR009C	YML102W	p	p	2	chromosome; nucleus
13884	YNL030W	YBR009C	YML127W	p	p	1	nucleus
13885	YNL030W	YBR009C	YMR033W	p	p	1	nucleus
13886	YNL030W	YBR009C	YMR072W	p	p	1	chromosome
13887	YNL030W	YBR009C	YMR091C	p	p	1	nucleus
13888	YNL030W	YBR009C	YMR127C	p	p	2	chromosome; nucleus
13889	YNL030W	YBR009C	YMR176W	p	p	2	chromosome; nucleus
13890	YNL030W	YBR009C	YMR308C	p	p	1	nucleus
13891	YNL030W	YBR009C	YNL031C	p	p	2	chromosome; nucleus
13892	YNL030W	YBR009C	YNL206C	p	p	1	nucleus
13893	YNL030W	YBR009C	YNL246W	p	p	2	chromosome; nucleus
13894	YNL030W	YBR009C	YOR038C	tu	tu	1	nucleus
13895	YNL030W	YBR009C	YOR244W	p	p	2	chromosome; nucleus
13896	YNL030W	YBR009C	YOR290C	p	p	1	nucleus
13897	YNL030W	YBR009C	YOR304W	p	p	1	nucleus
13898	YNL030W	YBR009C	YPL001W	p	p	1	nucleus
13899	YNL030W	YBR009C	YPL016W	p	p	1	nucleus
13900	YNL030W	YBR009C	YPL129W	p	p	2	chromosome; nucleus
13901	YNL030W	YBR009C	YPR018W	p	p	2	chromosome; nucleus
13902	YNL030W	YBR009C	YPR070W	p	p	1	nucleus
13903	YNL030W	YBR195C	YBR009C	p	p	1	nucleus
13904	YNL030W	YBR195C	YBR010W	p	p	1	nucleus
13905	YNL030W	YBR195C	YML102W	p	p	1	nucleus
13906	YNL030W	YBR195C	YNL031C	p	p	1	nucleus
13907	YNL030W	YBR195C	YNL206C	p	p	1	nucleus
13908	YNL030W	YBR195C	YPR018W	p	p	1	nucleus
13909	YNL030W	YBR211C	YKL049C	p	p	2	chromosome; nucleus
13910	YNL030W	YDL139C	YKL049C	p	p	2	chromosome; nucleus
13911	YNL030W	YDL220C	YDR227W	p	p	2	chromosome; nucleus
13912	YNL030W	YGR140W	YDL139C	p	p	2	chromosome; nucleus
13913	YNL030W	YGR140W	YDR510W	p	p	2	chromosome; nucleus
13914	YNL030W	YJL115W	YBL008W	tu	p	1	nucleus
13915	YNL030W	YJL115W	YBR009C	p	p	1	nucleus
13916	YNL030W	YJL115W	YBR010W	p	p	1	nucleus
13917	YNL030W	YJL115W	YEL056W	p	p	1	nucleus
13918	YNL030W	YJL115W	YJL168C	p	p	1	nucleus
13919	YNL030W	YJL115W	YLL022C	p	p	1	nucleus
13920	YNL030W	YJL115W	YLR399C	p	p	1	nucleus
13921	YNL030W	YJL115W	YMR127C	p	p	1	nucleus
13922	YNL030W	YJL115W	YNL031C	p	p	1	nucleus
13923	YNL030W	YJL115W	YOR038C	tu	p	1	nucleus
13924	YNL030W	YJL115W	YOR244W	p	p	1	nucleus
13925	YNL030W	YJL115W	YOR290C	p	p	1	nucleus
13926	YNL030W	YJL115W	YPL001W	p	p	1	nucleus
13927	YNL031C	YBR010W	YAR002W	p	p	1	nucleus
13928	YNL031C	YBR010W	YAR003W	p	p	1	nucleus
13929	YNL031C	YBR010W	YBL003C	p	p	2	chromosome; nucleus
13930	YNL031C	YBR010W	YBL008W	tu	p	2	chromosome; nucleus
13931	YNL031C	YBR010W	YBL008W	tu	tu	2	chromosome; nucleus
13932	YNL031C	YBR010W	YBL052C	p	p	1	nucleus
13933	YNL031C	YBR010W	YBR009C	p	p	2	chromosome; nucleus
13934	YNL031C	YBR010W	YBR081C	p	p	1	nucleus
13935	YNL031C	YBR010W	YBR089C-A	p	p	1	nucleus
13936	YNL031C	YBR010W	YBR175W	p	p	1	nucleus
13937	YNL031C	YBR010W	YBR195C	p	p	1	nucleus
13938	YNL031C	YBR010W	YBR198C	p	p	1	nucleus
13939	YNL031C	YBR010W	YCL010C	p	p	1	nucleus
13940	YNL031C	YBR010W	YDL042C	p	p	2	chromosome; nucleus
13941	YNL031C	YBR010W	YDR099W	p	p	1	nucleus
13942	YNL031C	YBR010W	YDR176W	p	p	1	nucleus
13943	YNL031C	YBR010W	YDR224C	p	p	2	chromosome; nucleus
13944	YNL031C	YBR010W	YDR225W	p	p	2	chromosome; nucleus
13945	YNL031C	YBR010W	YDR227W	p	p	2	chromosome; nucleus
13946	YNL031C	YBR010W	YDR440W	p	p	1	nucleus
13947	YNL031C	YBR010W	YDR469W	p	p	1	nucleus
13948	YNL031C	YBR010W	YDR477W	ku	ku	1	nucleus
13949	YNL031C	YBR010W	YDR477W	ku	p	1	nucleus
13950	YNL031C	YBR010W	YER110C	p	p	1	nucleus
13951	YNL031C	YBR010W	YER169W	p	p	1	nucleus
13952	YNL031C	YBR010W	YFL024C	p	p	1	nucleus
13953	YNL031C	YBR010W	YFR037C	p	p	1	nucleus
13954	YNL031C	YBR010W	YGL066W	p	p	1	nucleus
13955	YNL031C	YBR010W	YGL097W	p	p	2	chromosome; nucleus
13956	YNL031C	YBR010W	YGL150C	p	p	2	chromosome; nucleus
13957	YNL031C	YBR010W	YGL207W	p	p	2	chromosome; nucleus
13958	YNL031C	YBR010W	YGR056W	p	p	1	nucleus
13959	YNL031C	YBR010W	YGR252W	p	p	2	chromosome; nucleus
13960	YNL031C	YBR010W	YGR270W	p	p	1	nucleus
13961	YNL031C	YBR010W	YGR275W	p	p	1	nucleus
13962	YNL031C	YBR010W	YHR090C	p	p	1	nucleus
13963	YNL031C	YBR010W	YHR099W	p	p	2	chromosome; nucleus
13964	YNL031C	YBR010W	YHR119W	p	p	1	nucleus
13965	YNL031C	YBR010W	YIL126W	p	p	1	nucleus
13966	YNL031C	YBR010W	YJL081C	p	p	2	chromosome; nucleus
13967	YNL031C	YBR010W	YJL115W	p	p	1	nucleus
13968	YNL031C	YBR010W	YJL168C	p	p	1	nucleus
13969	YNL031C	YBR010W	YJL176C	p	p	1	nucleus
13970	YNL031C	YBR010W	YJR082C	p	p	1	nucleus
13971	YNL031C	YBR010W	YJR119C	p	p	1	nucleus
13972	YNL031C	YBR010W	YKL005C	p	p	1	nucleus
13973	YNL031C	YBR010W	YKL018W	p	p	1	nucleus
13974	YNL031C	YBR010W	YKL049C	p	p	2	chromosome; nucleus
13975	YNL031C	YBR010W	YKR008W	p	p	1	nucleus
13976	YNL031C	YBR010W	YKR029C	p	p	2	chromosome; nucleus
13977	YNL031C	YBR010W	YLL002W	p	p	1	nucleus
13978	YNL031C	YBR010W	YLL022C	p	p	1	nucleus
13979	YNL031C	YBR010W	YLR015W	p	p	1	nucleus
13980	YNL031C	YBR010W	YLR033W	p	p	1	nucleus
13981	YNL031C	YBR010W	YLR071C	p	p	1	nucleus
13982	YNL031C	YBR010W	YLR141W	p	p	1	nucleus
13983	YNL031C	YBR010W	YLR182W	tu	tu	1	nucleus
13984	YNL031C	YBR010W	YLR357W	p	p	1	nucleus
13985	YNL031C	YBR010W	YLR399C	p	p	2	chromosome; nucleus
13986	YNL031C	YBR010W	YLR442C	p	p	2	chromosome; nucleus
13987	YNL031C	YBR010W	YLR449W	p	p	2	chromosome; nucleus
13988	YNL031C	YBR010W	YML065W	p	p	2	chromosome; nucleus
13989	YNL031C	YBR010W	YML069W	p	p	2	chromosome; nucleus
13990	YNL031C	YBR010W	YML102W	p	p	2	chromosome; nucleus
13991	YNL031C	YBR010W	YML127W	p	p	1	nucleus
13992	YNL031C	YBR010W	YMR033W	p	p	1	nucleus
13993	YNL031C	YBR010W	YMR075W	p	p	2	chromosome; nucleus
13994	YNL031C	YBR010W	YMR236W	p	p	1	nucleus
13995	YNL031C	YBR010W	YMR308C	p	p	1	nucleus
13996	YNL031C	YBR010W	YNL030W	p	p	2	chromosome; nucleus
13997	YNL031C	YBR010W	YNL097C	p	p	2	chromosome; nucleus
13998	YNL031C	YBR010W	YNL167C	p	p	1	nucleus
13999	YNL031C	YBR010W	YNL206C	p	p	1	nucleus
14000	YNL031C	YBR010W	YNL246W	p	p	2	chromosome; nucleus
14001	YNL031C	YBR010W	YNL330C	p	p	2	chromosome; nucleus
14002	YNL031C	YBR010W	YOL004W	p	p	2	chromosome; nucleus
14003	YNL031C	YBR010W	YOL012C	p	p	2	chromosome; nucleus
14004	YNL031C	YBR010W	YOR038C	tu	p	1	nucleus
14005	YNL031C	YBR010W	YOR038C	tu	tu	1	nucleus
14006	YNL031C	YBR010W	YOR064C	p	p	1	nucleus
14007	YNL031C	YBR010W	YOR123C	p	p	1	nucleus
14008	YNL031C	YBR010W	YOR244W	p	p	2	chromosome; nucleus
14009	YNL031C	YBR010W	YOR290C	p	p	1	nucleus
14010	YNL031C	YBR010W	YPL016W	p	p	1	nucleus
14011	YNL031C	YBR010W	YPL127C	p	p	2	chromosome; nucleus
14012	YNL031C	YBR010W	YPL129W	p	p	2	chromosome; nucleus
14013	YNL031C	YBR010W	YPL138C	p	p	1	nucleus
14014	YNL031C	YBR010W	YPL139C	p	p	2	chromosome; nucleus
14015	YNL031C	YBR010W	YPL153C	ku	ku	1	nucleus
14016	YNL031C	YBR010W	YPL153C	ku	p	1	nucleus
14017	YNL031C	YBR010W	YPL181W	p	p	2	chromosome; nucleus
14018	YNL031C	YBR010W	YPL209C	p	p	2	chromosome; nucleus
14019	YNL031C	YBR010W	YPR018W	p	p	2	chromosome; nucleus
14020	YNL031C	YBR010W	YPR023C	p	p	2	chromosome; nucleus
14021	YNL031C	YBR010W	YPR031W	p	p	1	nucleus
14022	YNL031C	YBR202W	YDL042C	p	p	2	chromosome; nucleus
14023	YNL031C	YDR156W	YER169W	p	tu	1	nucleus
14024	YNL031C	YJL089W	YDR477W	ku	ku	1	nucleus
14025	YNL031C	YJL089W	YDR477W	ku	p	1	nucleus
14026	YNL031C	YJL089W	YLR141W	p	td	1	nucleus
14027	YNL031C	YJL115W	YBL008W	tu	p	1	nucleus
14028	YNL031C	YJL115W	YBR009C	p	p	1	nucleus
14029	YNL031C	YJL115W	YBR010W	p	p	1	nucleus
14030	YNL031C	YJL115W	YEL056W	p	p	1	nucleus
14031	YNL031C	YJL115W	YJL168C	p	p	1	nucleus
14032	YNL031C	YJL115W	YLL002W	p	p	1	nucleus
14033	YNL031C	YJL115W	YLL022C	p	p	1	nucleus
14034	YNL031C	YJL115W	YLR399C	p	p	1	nucleus
14035	YNL031C	YJL115W	YNL030W	p	p	1	nucleus
14036	YNL031C	YJL115W	YOR038C	tu	p	1	nucleus
14037	YNL031C	YJL115W	YOR244W	p	p	1	nucleus
14038	YNL031C	YJL115W	YOR290C	p	p	1	nucleus
14039	YNL031C	YJL115W	YPL001W	p	p	1	nucleus
14040	YNL031C	YJL115W	YPL153C	ku	ku	1	nucleus
14041	YNL031C	YJL115W	YPL153C	ku	p	1	nucleus
14042	YNL031C	YML102W	YBR009C	p	p	2	chromosome; nucleus
14043	YNL031C	YML102W	YBR010W	p	p	2	chromosome; nucleus
14044	YNL031C	YML102W	YBR195C	p	p	1	nucleus
14045	YNL031C	YML102W	YNL030W	p	p	2	chromosome; nucleus
14046	YNL031C	YML102W	YNL206C	p	p	1	nucleus
14047	YNL031C	YML102W	YPR018W	p	p	2	chromosome; nucleus
14048	YNL031C	YMR021C	YPL047W	p	td	1	nucleus
14049	YNL036W	YDR207C	YKL112W	tu	tu	1	nucleus
14050	YNL036W	YDR404C	YKL112W	tu	tu	1	nucleus
14051	YNL037C	YEL050C	YBL103C	tu	tu	1	cytoplasm
14052	YNL037C	YLR438C-A	YFR034C	tu	tu	1	cytoplasm
14053	YNL039W	YBR123C	YGR047C	p	p	1	nucleus
14054	YNL039W	YDR362C	YGR047C	p	p	1	nucleus
14055	YNL041C	YBL050W	YLR026C	p	p	1	cytoplasm
14056	YNL041C	YDL077C	YLR262C	p	p	1	cytoplasm
14057	YNL041C	YDL100C	YLR026C	p	p	1	cytoplasm
14058	YNL041C	YDR137W	YLR262C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14059	YNL041C	YDR189W	YLR026C	p	p	1	cytoplasm
14060	YNL041C	YDR320C	YLR262C	p	p	2	cytoplasm; endomembrane system
14061	YNL041C	YDR468C	YLR026C	p	p	1	cytoplasm
14062	YNL041C	YDR484W	YLR262C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14063	YNL041C	YEL036C	YLR026C	p	p	1	cytoplasm
14064	YNL041C	YER157W	YGL005C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14065	YNL041C	YER157W	YGL223C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14066	YNL041C	YER157W	YGR120C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14067	YNL041C	YER157W	YLR026C	p	p	1	cytoplasm
14068	YNL041C	YER157W	YML071C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14069	YNL041C	YER157W	YNL051W	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14070	YNL041C	YGR120C	YER157W	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14071	YNL041C	YGR120C	YGL005C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14072	YNL041C	YGR120C	YGL223C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14073	YNL041C	YGR120C	YLR026C	p	p	1	cytoplasm
14074	YNL041C	YGR120C	YML071C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14075	YNL041C	YGR120C	YNL051W	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14076	YNL041C	YKL196C	YER157W	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14077	YNL041C	YKL196C	YLR026C	p	p	1	cytoplasm
14078	YNL041C	YLR039C	YLR262C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14079	YNL041C	YLR078C	YLR026C	p	p	1	cytoplasm
14080	YNL041C	YML115C	YLR026C	p	p	1	cytoplasm
14081	YNL041C	YMR197C	YLR026C	p	p	1	cytoplasm
14082	YNL042W	YDL013W	YDR510W	p	p	1	nucleus
14083	YNL044W	YDR484W	YDR468C	p	p	4	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system
14084	YNL044W	YDR484W	YLR262C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14085	YNL044W	YML115C	YLR026C	p	p	1	cytoplasm
14086	YNL047C	YIL105C	YJL058C	p	p	2	membrane; plasma membrane
14087	YNL047C	YIL105C	YKL203C	p	ku	2	membrane; plasma membrane
14088	YNL047C	YIL105C	YKL203C	p	p	2	membrane; plasma membrane
14089	YNL049C	YDR468C	YLR026C	p	p	2	cytoplasm; membrane
14090	YNL049C	YFL038C	YLR026C	p	p	2	cytoplasm; membrane
14091	YNL049C	YHL031C	YLR026C	p	p	2	cytoplasm; membrane
14092	YNL049C	YIL004C	YLR026C	p	p	2	cytoplasm; membrane
14093	YNL049C	YIL004C	YPR181C	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
14094	YNL049C	YIL109C	YDR517W	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
14095	YNL049C	YIL109C	YLR026C	p	p	2	cytoplasm; membrane
14096	YNL049C	YIL109C	YPL085W	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
14097	YNL049C	YIL109C	YPR181C	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
14098	YNL049C	YKL196C	YLR026C	p	p	2	cytoplasm; membrane
14099	YNL049C	YLR026C	YPR181C	p	p	2	cytoplasm; membrane
14100	YNL049C	YLR078C	YLR026C	p	p	2	cytoplasm; membrane
14101	YNL049C	YLR268W	YLR026C	p	p	2	cytoplasm; membrane
14102	YNL049C	YLR268W	YPR181C	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
14103	YNL051W	YBR155W	YPL240C	p	p	1	cytoplasm
14104	YNL051W	YER157W	YGL005C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14105	YNL051W	YER157W	YGL223C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14106	YNL051W	YER157W	YGR120C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14107	YNL051W	YER157W	YML071C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14108	YNL051W	YER157W	YNL041C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14109	YNL051W	YER157W	YPR105C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14110	YNL051W	YGR120C	YER157W	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14111	YNL051W	YGR120C	YGL005C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14112	YNL051W	YGR120C	YGL223C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14113	YNL051W	YGR120C	YML071C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14114	YNL051W	YGR120C	YNL041C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14115	YNL051W	YGR120C	YPR105C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14116	YNL051W	YJR032W	YPL240C	p	p	1	cytoplasm
14117	YNL051W	YKL196C	YER157W	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
14118	YNL053W	YDL006W	YGR040W	p	ku	1	nucleus
14119	YNL053W	YDL006W	YGR040W	p	p	1	nucleus
14120	YNL053W	YDL006W	YHR030C	ku	ku	2	cytoplasm; nucleus
14121	YNL053W	YDL006W	YHR030C	p	ku	2	cytoplasm; nucleus
14122	YNL053W	YDL006W	YJL095W	ku	ku	1	cytoplasm
14123	YNL053W	YDL006W	YJL095W	ku	p	1	cytoplasm
14124	YNL053W	YDL006W	YJL128C	ku	ku	1	cytoplasm
14125	YNL053W	YDL006W	YJL128C	ku	p	1	cytoplasm
14126	YNL053W	YDR389W	YMR043W	tu	tu	1	cytoplasm
14127	YNL053W	YER151C	YBL016W	ku	ku	1	cytoplasm
14128	YNL053W	YER151C	YBL016W	p	ku	1	cytoplasm
14129	YNL053W	YGL114W	YNL068C	tu	tu	1	cytoplasm
14130	YNL053W	YML065W	YNL068C	tu	p	1	nucleus
14131	YNL053W	YMR116C	YHR030C	ku	ku	1	cytoplasm
14132	YNL053W	YMR116C	YHR030C	p	ku	1	cytoplasm
14133	YNL053W	YMR198W	YNL068C	tu	tu	2	cytoplasm; nucleus
14134	YNL054W	YFR021W	YLR386W	p	p	3	cytoplasm; membrane; vacuole
14135	YNL055C	YER129W	YDR477W	p	kd	1	cytoplasm
14136	YNL055C	YER129W	YDR477W	p	ku	1	cytoplasm
14137	YNL055C	YER129W	YDR477W	p	p	1	cytoplasm
14138	YNL055C	YHR030C	YLR182W	tu	kd	1	cytoplasm
14139	YNL055C	YHR030C	YLR182W	tu	p	1	cytoplasm
14140	YNL055C	YKL113C	YLR182W	tu	tu	1	cytoplasm
14141	YNL055C	YMR145C	YKR016W	p	p	2	cytoplasm; mitochondrion
14142	YNL059C	YDL002C	YER092W	p	p	2	chromosome; nucleus
14143	YNL059C	YDL002C	YFL039C	p	p	2	chromosome; nucleus
14144	YNL059C	YDL002C	YGL150C	p	p	2	chromosome; nucleus
14145	YNL059C	YDL002C	YJL081C	p	p	2	chromosome; nucleus
14146	YNL059C	YDL002C	YOR141C	p	p	2	chromosome; nucleus
14147	YNL059C	YDL002C	YPL235W	p	p	2	chromosome; nucleus
14148	YNL059C	YFL013C	YER092W	p	p	2	chromosome; nucleus
14149	YNL059C	YFL013C	YFL039C	p	p	2	chromosome; nucleus
14150	YNL059C	YFL013C	YGL150C	p	p	2	chromosome; nucleus
14151	YNL059C	YFL013C	YJL081C	p	p	2	chromosome; nucleus
14152	YNL061W	YHR088W	YGL111W	p	p	2	nucleolus; nucleus
14153	YNL061W	YHR088W	YHR052W	p	p	2	nucleolus; nucleus
14154	YNL061W	YHR088W	YHR066W	p	p	2	nucleolus; nucleus
14155	YNL061W	YHR088W	YOL077C	p	p	2	nucleolus; nucleus
14156	YNL061W	YHR088W	YPR016C	p	p	2	nucleolus; nucleus
14157	YNL061W	YKL172W	YHR052W	p	p	2	nucleolus; nucleus
14158	YNL061W	YKL172W	YHR066W	p	p	2	nucleolus; nucleus
14159	YNL061W	YKL172W	YMR229C	p	p	2	nucleolus; nucleus
14160	YNL061W	YKL172W	YOL077C	p	p	2	nucleolus; nucleus
14161	YNL061W	YLL008W	YHR052W	p	p	2	nucleolus; nucleus
14162	YNL061W	YLL008W	YHR066W	p	p	2	nucleolus; nucleus
14163	YNL061W	YLL008W	YOL077C	p	p	2	nucleolus; nucleus
14164	YNL061W	YLL008W	YPR016C	p	p	2	nucleolus; nucleus
14165	YNL061W	YLR449W	YPL093W	p	p	2	nucleolus; nucleus
14166	YNL061W	YMR290C	YER006W	p	p	2	nucleolus; nucleus
14167	YNL061W	YMR290C	YHR052W	p	p	2	nucleolus; nucleus
14168	YNL061W	YMR290C	YHR066W	p	p	2	nucleolus; nucleus
14169	YNL061W	YMR290C	YKL009W	p	p	2	nucleolus; nucleus
14170	YNL061W	YMR290C	YMR229C	p	p	2	nucleolus; nucleus
14171	YNL061W	YMR290C	YPL093W	p	p	2	nucleolus; nucleus
14172	YNL061W	YMR290C	YPR016C	p	p	2	nucleolus; nucleus
14173	YNL062C	YLR291C	YNL244C	p	p	1	cytoplasm
14174	YNL064C	YCR060W	YPL240C	p	p	1	cytoplasm
14175	YNL064C	YCR077C	YPL240C	p	p	1	cytoplasm
14176	YNL064C	YDL100C	YOL111C	p	p	1	cytoplasm
14177	YNL064C	YDL207W	YDR172W	p	p	1	cytoplasm
