oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	go_MF_count	go_MF_intersect_abc
3700	YPR018W	YNL206C	YBR195C	p	p	1	histone binding
3701	YPR018W	YNL206C	YML102W	p	p	1	histone binding
3702	YPR019W	YBL023C	YBR202W	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3703	YPR019W	YBL023C	YEL032W	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3704	YPR019W	YBL023C	YGL201C	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3705	YPR019W	YBL023C	YIL150C	p	p	1	DNA binding
3706	YPR019W	YBL023C	YLR103C	p	p	1	DNA binding
3707	YPR019W	YBL023C	YLR274W	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3708	YPR019W	YBL023C	YOR080W	p	p	1	DNA binding
3709	YPR019W	YBR089C-A	YBL003C	p	p	1	DNA binding
3710	YPR019W	YBR089C-A	YBR010W	p	p	1	DNA binding
3711	YPR019W	YBR202W	YBL023C	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3712	YPR019W	YBR202W	YEL032W	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3713	YPR019W	YBR202W	YGL201C	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3714	YPR019W	YBR202W	YIL150C	p	p	1	DNA binding
3715	YPR019W	YBR202W	YLR103C	p	p	1	DNA binding
3716	YPR019W	YBR202W	YLR274W	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3717	YPR019W	YBR202W	YML027W	tu	tu	1	DNA binding
3718	YPR019W	YEL032W	YBL023C	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3719	YPR019W	YEL032W	YBR202W	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3720	YPR019W	YEL032W	YGL201C	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3721	YPR019W	YEL032W	YIL150C	p	p	1	DNA binding
3722	YPR019W	YEL032W	YLR103C	p	p	1	DNA binding
3723	YPR019W	YEL032W	YLR274W	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3724	YPR019W	YEL032W	YPR135W	p	p	1	DNA binding
3725	YPR019W	YGL201C	YBL023C	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3726	YPR019W	YGL201C	YBR202W	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3727	YPR019W	YGL201C	YEL032W	p	p	4	ATPase activity; DNA binding; helicase activity; hydrolase activity
3728	YPR019W	YGL201C	YIL150C	p	p	1	DNA binding
3729	YPR019W	YGL201C	YLR103C	p	p	1	DNA binding
3730	YPR019W	YLL004W	YBL023C	p	p	1	DNA binding
3731	YPR025C	YMR112C	YER171W	p	p	1	transcription factor activity, protein binding
3732	YPR034W	YBL006C	YIL126W	p	p	2	ATPase activity; hydrolase activity
3733	YPR034W	YBL006C	YMR033W	p	p	2	ATPase activity; hydrolase activity
3734	YPR034W	YER164W	YBR245C	p	p	2	ATPase activity; hydrolase activity
3735	YPR034W	YMR033W	YBR289W	p	p	2	ATPase activity; hydrolase activity
3736	YPR034W	YMR033W	YCR052W	p	p	2	ATPase activity; hydrolase activity
3737	YPR034W	YMR033W	YDR303C	p	p	2	ATPase activity; hydrolase activity
3738	YPR034W	YMR033W	YFR037C	p	p	2	ATPase activity; hydrolase activity
3739	YPR034W	YMR033W	YGR056W	p	p	2	ATPase activity; hydrolase activity
3740	YPR034W	YMR033W	YGR275W	p	p	2	ATPase activity; hydrolase activity
3741	YPR034W	YMR033W	YHL025W	p	p	2	ATPase activity; hydrolase activity
3742	YPR034W	YMR033W	YIL126W	p	p	2	ATPase activity; hydrolase activity
3743	YPR034W	YMR033W	YJL176C	p	p	2	ATPase activity; hydrolase activity
3744	YPR034W	YMR033W	YKR008W	p	p	2	ATPase activity; hydrolase activity
3745	YPR034W	YMR033W	YLR033W	p	p	2	ATPase activity; hydrolase activity
3746	YPR034W	YMR033W	YLR357W	p	p	2	ATPase activity; hydrolase activity
3747	YPR034W	YMR033W	YMR091C	p	p	2	ATPase activity; hydrolase activity
3748	YPR034W	YMR033W	YOR290C	p	p	2	ATPase activity; hydrolase activity
3749	YPR034W	YMR033W	YPL129W	p	p	2	ATPase activity; hydrolase activity
3750	YPR034W	YPL082C	YBR245C	p	p	2	ATPase activity; hydrolase activity
3751	YPR034W	YPL082C	YCR052W	p	p	2	ATPase activity; hydrolase activity
3752	YPR034W	YPL082C	YDR303C	p	p	2	ATPase activity; hydrolase activity
3753	YPR034W	YPL082C	YIL126W	p	p	2	ATPase activity; hydrolase activity
3754	YPR034W	YPL082C	YKR008W	p	p	2	ATPase activity; hydrolase activity
3755	YPR034W	YPL082C	YLR033W	p	p	2	ATPase activity; hydrolase activity
