oln_id_a	oln_id_b	interaction_type	interaction_type_abbrev
YBR160W	YML109W	kinase-substrate down	kd
YBR160W	YML119W	kinase-substrate down	kd
YBR160W	YMR001C	kinase-substrate down	kd
YBR160W	YMR001C	kinase-substrate up	ku
YBR160W	YMR005W	kinase-substrate down	kd
YBR160W	YMR032W	kinase-substrate down	kd
YBR160W	YMR033W	kinase-substrate down	kd
YBR160W	YMR036C	kinase-substrate down	kd
YBR160W	YMR129W	kinase-substrate down	kd
YBR160W	YMR153W	kinase-substrate down	kd
YBR160W	YMR165C	kinase-substrate down	kd
YBR160W	YMR186W	kinase-substrate down	kd
YBR160W	YMR190C	kinase-substrate down	kd
YBR160W	YMR199W	kinase-substrate down	kd
YBR160W	YMR273C	kinase-substrate down	kd
YBR160W	YMR291W	kinase-substrate down	kd
YBR160W	YNL042W	kinase-substrate down	kd
YBR160W	YNL058C	kinase-substrate down	kd
YBR160W	YNL068C	kinase-substrate down	kd
YBR160W	YNL102W	kinase-substrate down	kd
YBR160W	YNL126W	kinase-substrate down	kd
YBR160W	YNL225C	kinase-substrate down	kd
YBR160W	YNL233W	kinase-substrate down	kd
YBR160W	YNL257C	kinase-substrate down	kd
YBR160W	YNL271C	kinase-substrate down	kd
YBR160W	YNL278W	kinase-substrate down	kd
YBR160W	YNL289W	kinase-substrate down	kd
YBR160W	YNL298W	kinase-substrate down	kd
YBR160W	YNL298W	kinase-substrate up	ku
YBR160W	YNL309W	kinase-substrate down	kd
YBR160W	YNL321W	kinase-substrate down	kd
YBR160W	YNL339C	kinase-substrate down	kd
YBR160W	YNR009W	kinase-substrate down	kd
YBR160W	YNR047W	kinase-substrate down	kd
YBR160W	YOL036W	kinase-substrate down	kd
YBR160W	YOL058W	kinase-substrate down	kd
YBR160W	YOL070C	kinase-substrate down	kd
YBR160W	YOL086C	kinase-substrate down	kd
YBR160W	YOL100W	kinase-substrate down	kd
YBR160W	YOR001W	kinase-substrate down	kd
YBR160W	YOR014W	kinase-substrate down	kd
YBR160W	YOR037W	kinase-substrate down	kd
YBR160W	YOR058C	kinase-substrate down	kd
YBR160W	YOR061W	kinase-substrate up	ku
YBR160W	YOR066W	kinase-substrate down	kd
YBR160W	YOR070C	kinase-substrate down	kd
YBR160W	YOR075W	kinase-substrate down	kd
YBR160W	YOR081C	kinase-substrate down	kd
YBR160W	YOR083W	kinase-substrate down	kd
YBR160W	YOR098C	kinase-substrate down	kd
YBR160W	YOR104W	kinase-substrate down	kd
YBR160W	YOR127W	kinase-substrate down	kd
YBR160W	YOR177C	kinase-substrate down	kd
YBR160W	YOR178C	kinase-substrate down	kd
YBR160W	YOR188W	kinase-substrate down	kd
YBR160W	YOR195W	kinase-substrate down	kd
YBR160W	YOR198C	kinase-substrate down	kd
YBR160W	YOR217W	kinase-substrate down	kd
YBR160W	YOR298C-A	kinase-substrate down	kd
YBR160W	YOR315W	kinase-substrate down	kd
YBR160W	YOR330C	kinase-substrate down	kd
YBR160W	YOR372C	kinase-substrate down	kd
YBR160W	YOR373W	kinase-substrate down	kd
YBR160W	YPL014W	kinase-substrate down	kd
YBR160W	YPL031C	kinase-substrate down	kd
YBR160W	YPL115C	kinase-substrate down	kd
YBR160W	YPL124W	kinase-substrate down	kd
YBR160W	YPL150W	kinase-substrate down	kd
YBR160W	YPL153C	kinase-substrate down	kd
YBR160W	YPL155C	kinase-substrate down	kd
YBR160W	YPL194W	kinase-substrate down	kd
YBR160W	YPL203W	kinase-substrate up	ku
YBR160W	YPL209C	kinase-substrate down	kd
YBR160W	YPL242C	kinase-substrate down	kd
YBR160W	YPL250C	kinase-substrate down	kd
YBR160W	YPL255W	kinase-substrate down	kd
YBR160W	YPL256C	kinase-substrate down	kd
YBR160W	YPL267W	kinase-substrate down	kd
YBR160W	YPL269W	kinase-substrate down	kd
YBR160W	YPR018W	kinase-substrate down	kd
YBR160W	YPR030W	kinase-substrate down	kd
YBR160W	YPR111W	kinase-substrate down	kd
YBR160W	YPR119W	kinase-substrate down	kd
YBR160W	YPR120C	kinase-substrate down	kd
YBR160W	YPR141C	kinase-substrate down	kd
YBR160W	YPR165W	kinase-substrate down	kd
YBR160W	YPR171W	kinase-substrate down	kd
YBR160W	YPR174C	kinase-substrate down	kd
YBR160W	YPR175W	kinase-substrate down	kd
YBR182C	YHR030C	kinase-substrate up	ku
YBR182C	YLR113W	kinase-substrate up	ku
YBR195C	YJL141C	kinase-substrate up	ku
YBR200W	YBR160W	kinase-substrate up	ku
YBR200W	YDL028C	kinase-substrate up	ku
YBR200W	YHL007C	kinase-substrate up	ku
YBR200W	YJL095W	kinase-substrate up	ku
YBR200W	YJL106W	kinase-substrate up	ku
YBR200W	YJL187C	kinase-substrate up	ku
YBR200W	YNL298W	kinase-substrate up	ku
YBR211C	YPL031C	kinase-substrate up	ku
YBR225W	YNL307C	kinase-substrate up	ku
YBR229C	YHR030C	kinase-substrate up	ku
YBR234C	YIL095W	kinase-substrate up	ku
YBR234C	YNL020C	kinase-substrate up	ku
YBR236C	YDL108W	kinase-substrate up	ku
YBR247C	YNL207W	kinase-substrate up	ku
YBR247C	YPL204W	kinase-substrate up	ku
YBR260C	YHR030C	kinase-substrate up	ku
YBR260C	YJL095W	kinase-substrate up	ku
YBR260C	YOR231W	kinase-substrate up	ku
YBR260C	YPL031C	kinase-substrate up	ku
YBR260C	YPL140C	kinase-substrate up	ku
YBR260C	YPL209C	kinase-substrate up	ku
YBR274W	YBR136W	kinase-substrate up	ku
YBR274W	YDL101C	kinase-substrate down	kd
YBR274W	YDL101C	kinase-substrate up	ku
YBR274W	YDR113C	kinase-substrate down	kd
YBR274W	YGL116W	kinase-substrate down	kd
YBR274W	YPL203W	kinase-substrate down	kd
YBR274W	YPL203W	kinase-substrate up	ku
YBR275C	YBL088C	kinase-substrate up	ku
YCL011C	YKL139W	kinase-substrate up	ku
YCL011C	YMR216C	kinase-substrate up	ku
YCL014W	YBR160W	kinase-substrate up	ku
YCL014W	YPL153C	kinase-substrate up	ku
YCL024W	YCR002C	kinase-substrate down	kd
YCL024W	YDR507C	kinase-substrate down	kd
YCL024W	YDR507C	kinase-substrate up	ku
YCL024W	YHR107C	kinase-substrate down	kd
YCL024W	YJR076C	kinase-substrate down	kd
YCL024W	YKL048C	kinase-substrate up	ku
YCL024W	YKL101W	kinase-substrate down	kd
YCL024W	YKL101W	kinase-substrate up	ku
YCL024W	YKR048C	kinase-substrate down	kd
YCL024W	YLR314C	kinase-substrate down	kd
YCL024W	YPL031C	kinase-substrate up	ku
YCL027W	YBR160W	kinase-substrate up	ku
YCL027W	YGR040W	kinase-substrate up	ku
YCL029C	YBR160W	kinase-substrate up	ku
YCL029C	YJL106W	kinase-substrate up	ku
YCL029C	YJR066W	kinase-substrate up	ku
YCL029C	YKL203C	kinase-substrate up	ku
YCL030C	YDR477W	kinase-substrate up	ku
YCL031C	YIL035C	kinase-substrate up	ku
YCL032W	YDR507C	kinase-substrate up	ku
YCL032W	YHR135C	kinase-substrate up	ku
YCL032W	YLR113W	kinase-substrate up	ku
YCL032W	YLR362W	kinase-substrate up	ku
YCL032W	YMR139W	kinase-substrate up	ku
YCL032W	YNL154C	kinase-substrate up	ku
YCL032W	YPL204W	kinase-substrate up	ku
YCL035C	YGR262C	kinase-substrate up	ku
YCL047C	YGR040W	kinase-substrate up	ku
YCL051W	YBR160W	kinase-substrate up	ku
YCL051W	YNL161W	kinase-substrate up	ku
YCL061C	YBR136W	kinase-substrate up	ku
YCL061C	YLR113W	kinase-substrate up	ku
YCL061C	YPL153C	kinase-substrate up	ku
YCL063W	YBR160W	kinase-substrate up	ku
YCR002C	YCL024W	kinase-substrate up	ku
YCR002C	YDR507C	kinase-substrate up	ku
YCR002C	YNL298W	kinase-substrate up	ku
YCR002C	YPL153C	kinase-substrate up	ku
YCR008W	YDR040C	kinase-substrate down	kd
YCR014C	YBL088C	kinase-substrate up	ku
YCR030C	YIL095W	kinase-substrate up	ku
YCR042C	YPL042C	kinase-substrate up	ku
YCR053W	YKL203C	kinase-substrate up	ku
YCR059C	YBR160W	kinase-substrate up	ku
YCR065W	YBR160W	kinase-substrate up	ku
YCR073C	YJL128C	kinase-substrate down	kd
YCR073C	YJL128C	kinase-substrate up	ku
YCR073C	YLR006C	kinase-substrate down	kd
YCR073C	YLR113W	kinase-substrate down	kd
YCR073C	YLR113W	kinase-substrate up	ku
YCR073C	YNR031C	kinase-substrate down	kd
YCR073C	YNR031C	kinase-substrate up	ku
YCR073W-A	YDR247W	kinase-substrate up	ku
YCR081W	YPL042C	kinase-substrate up	ku
YCR084C	YLR113W	kinase-substrate up	ku
YCR084C	YPL042C	kinase-substrate up	ku
YCR088W	YBR160W	kinase-substrate up	ku
YCR088W	YIL095W	kinase-substrate up	ku
YCR088W	YNL020C	kinase-substrate up	ku
YCR088W	YPL031C	kinase-substrate up	ku
YCR091W	YKL126W	kinase-substrate down	kd
YCR091W	YNR047W	kinase-substrate down	kd
YCR091W	YNR047W	kinase-substrate up	ku
YDL001W	YIL095W	kinase-substrate up	ku
YDL003W	YMR001C	kinase-substrate up	ku
YDL003W	YPL153C	kinase-substrate up	ku
YDL005C	YPL042C	kinase-substrate up	ku
YDL006W	YBL105C	kinase-substrate up	ku
YDL006W	YGR040W	kinase-substrate up	ku
YDL006W	YHR030C	kinase-substrate up	ku
YDL006W	YJL095W	kinase-substrate up	ku
YDL006W	YJL128C	kinase-substrate up	ku
YDL017W	YBL023C	kinase-substrate down	kd
YDL017W	YBR160W	kinase-substrate up	ku
YDL017W	YDL017W	kinase-substrate down	kd
YDL017W	YDL017W	kinase-substrate up	ku
YDL017W	YDR052C	kinase-substrate down	kd
YDL017W	YDR168W	kinase-substrate down	kd
YDL017W	YDR439W	kinase-substrate down	kd
YDL017W	YGL201C	kinase-substrate down	kd
YDL017W	YHR014W	kinase-substrate down	kd
YDL017W	YJR021C	kinase-substrate down	kd
YDL017W	YLR103C	kinase-substrate down	kd
YDL017W	YMR001C	kinase-substrate down	kd
YDL017W	YPR007C	kinase-substrate down	kd
YDL017W	YPR019W	kinase-substrate down	kd
YDL022W	YJL128C	kinase-substrate up	ku
YDL022W	YLR113W	kinase-substrate up	ku
YDL022W	YNR031C	kinase-substrate up	ku
YDL025C	YBR160W	kinase-substrate up	ku
YDL025C	YDR477W	kinase-substrate up	ku
YDL025C	YNL175C	kinase-substrate down	kd
YDL028C	YAL047C	kinase-substrate down	kd
YDL028C	YBR109C	kinase-substrate down	kd
YDL028C	YBR160W	kinase-substrate up	ku
YDL028C	YBR200W	kinase-substrate down	kd
YDL028C	YDR162C	kinase-substrate down	kd
YDL028C	YDR168W	kinase-substrate down	kd
YDL028C	YDR356W	kinase-substrate down	kd
YDL028C	YFR046C	kinase-substrate down	kd
YDL028C	YGL086W	kinase-substrate down	kd
YDL028C	YGL093W	kinase-substrate down	kd
YDL028C	YGR113W	kinase-substrate down	kd
YDL028C	YGR188C	kinase-substrate down	kd
YDL028C	YGR188C	kinase-substrate up	ku
YDL028C	YIL106W	kinase-substrate down	kd
YDL028C	YIL144W	kinase-substrate down	kd
YDL028C	YIL149C	kinase-substrate down	kd
YDL028C	YIR010W	kinase-substrate down	kd
YDL028C	YJL013C	kinase-substrate down	kd
YDL028C	YJL030W	kinase-substrate down	kd
YDL028C	YKL042W	kinase-substrate down	kd
YDL028C	YML055W	kinase-substrate down	kd
YDL028C	YMR001C	kinase-substrate down	kd
YDL028C	YMR001C	kinase-substrate up	ku
YDL028C	YMR117C	kinase-substrate down	kd
YDL028C	YNL126W	kinase-substrate down	kd
YDL028C	YOL069W	kinase-substrate down	kd
YDL028C	YOR026W	kinase-substrate down	kd
YDL028C	YOR257W	kinase-substrate down	kd
YDL028C	YPL124W	kinase-substrate down	kd
YDL029W	YIL095W	kinase-substrate up	ku
YDL047W	YBL105C	kinase-substrate up	ku
YDL047W	YDR477W	kinase-substrate up	ku
YDL047W	YPL204W	kinase-substrate up	ku
YDL056W	YBR160W	kinase-substrate up	ku
YDL056W	YJL141C	kinase-substrate up	ku
YDL060W	YNL207W	kinase-substrate up	ku
YDL064W	YMR001C	kinase-substrate up	ku
YDL077C	YJR066W	kinase-substrate up	ku
YDL079C	YDR207C	kinase-substrate down	kd
YDL079C	YGL144C	kinase-substrate down	kd
YDL079C	YHR030C	kinase-substrate down	kd
YDL079C	YIL033C	kinase-substrate down	kd
YDL088C	YBR160W	kinase-substrate up	ku
YDL088C	YJL106W	kinase-substrate up	ku
YDL089W	YBR160W	kinase-substrate up	ku
YDL101C	YAL021C	kinase-substrate down	kd
YDL101C	YBL088C	kinase-substrate up	ku
YDL101C	YBR136W	kinase-substrate up	ku
YDL101C	YBR274W	kinase-substrate down	kd
YDL101C	YBR274W	kinase-substrate up	ku
YDL101C	YDR076W	kinase-substrate down	kd
YDL101C	YDR113C	kinase-substrate down	kd
YDL101C	YDR217C	kinase-substrate down	kd
YDL101C	YDR263C	kinase-substrate down	kd
YDL101C	YER070W	kinase-substrate down	kd
YDL101C	YGR180C	kinase-substrate down	kd
YDL101C	YIL066C	kinase-substrate down	kd
YDL101C	YJL026W	kinase-substrate down	kd
YDL101C	YJL047C	kinase-substrate down	kd
YDL101C	YJL092W	kinase-substrate down	kd
YDL101C	YJL115W	kinase-substrate down	kd
YDL101C	YJR043C	kinase-substrate down	kd
YDL101C	YJR053W	kinase-substrate down	kd
YDL101C	YJR104C	kinase-substrate down	kd
YDL101C	YKL025C	kinase-substrate down	kd
YDL101C	YLR032W	kinase-substrate down	kd
YDL101C	YLR176C	kinase-substrate down	kd
YDL101C	YLR265C	kinase-substrate down	kd
YDL101C	YLR437C	kinase-substrate down	kd
YDL101C	YML028W	kinase-substrate down	kd
YDL101C	YML058W	kinase-substrate down	kd
YDL101C	YOR372C	kinase-substrate down	kd
YDL101C	YPL022W	kinase-substrate down	kd
YDL101C	YPL153C	kinase-substrate down	kd
YDL101C	YPL153C	kinase-substrate up	ku
YDL101C	YPR018W	kinase-substrate down	kd
YDL102W	YPL153C	kinase-substrate up	ku
YDL106C	YBR160W	kinase-substrate up	ku
YDL108W	YBR236C	kinase-substrate down	kd
YDL108W	YDL125C	kinase-substrate down	kd
YDL108W	YDL140C	kinase-substrate down	kd
YDL108W	YDR168W	kinase-substrate down	kd
YDL108W	YDR460W	kinase-substrate down	kd
YDL108W	YER171W	kinase-substrate down	kd
YDL108W	YFL029C	kinase-substrate up	ku
YDL108W	YGL130W	kinase-substrate down	kd
YDL108W	YKL139W	kinase-substrate up	ku
YDL108W	YLR005W	kinase-substrate down	kd
YDL108W	YLR071C	kinase-substrate down	kd
YDL108W	YNL025C	kinase-substrate down	kd
YDL108W	YNL222W	kinase-substrate down	kd
YDL108W	YOR174W	kinase-substrate down	kd
YDL108W	YPL248C	kinase-substrate down	kd
YDL108W	YPR025C	kinase-substrate down	kd
YDL108W	YPR056W	kinase-substrate down	kd
YDL113C	YBR160W	kinase-substrate up	ku
YDL116W	YLR113W	kinase-substrate up	ku
YDL117W	YGR092W	kinase-substrate up	ku
YDL125C	YDL108W	kinase-substrate up	ku
YDL126C	YBL105C	kinase-substrate up	ku
YDL127W	YHR030C	kinase-substrate up	ku
YDL127W	YJL095W	kinase-substrate up	ku
YDL127W	YPL031C	kinase-substrate up	ku
YDL131W	YPL031C	kinase-substrate up	ku
YDL134C	YMR001C	kinase-substrate up	ku
YDL140C	YBR160W	kinase-substrate up	ku
YDL140C	YDL108W	kinase-substrate up	ku
YDL140C	YHR135C	kinase-substrate up	ku
YDL140C	YKL139W	kinase-substrate up	ku
YDL140C	YLR113W	kinase-substrate up	ku
YDL140C	YPL042C	kinase-substrate up	ku
YDL140C	YPL204W	kinase-substrate up	ku
YDL140C	YPR161C	kinase-substrate up	ku
YDL149W	YGL180W	kinase-substrate up	ku
YDL155W	YBR160W	kinase-substrate up	ku
YDL155W	YGR092W	kinase-substrate up	ku
YDL159W	YBL016W	kinase-substrate down	kd
YDL159W	YBL016W	kinase-substrate up	ku
YDL159W	YDR103W	kinase-substrate down	kd
YDL159W	YGR040W	kinase-substrate down	kd
YDL159W	YGR040W	kinase-substrate up	ku
YDL159W	YJL095W	kinase-substrate up	ku
YDL159W	YJL128C	kinase-substrate up	ku
YDL159W	YLR113W	kinase-substrate down	kd
YDL159W	YLR113W	kinase-substrate up	ku
YDL159W	YLR362W	kinase-substrate down	kd
YDL159W	YLR362W	kinase-substrate up	ku
YDL159W	YNL053W	kinase-substrate down	kd
YDL160C	YMR216C	kinase-substrate up	ku
YDL161W	YIL095W	kinase-substrate up	ku
YDL173W	YBL016W	kinase-substrate up	ku
YDL173W	YPL031C	kinase-substrate up	ku
YDL179W	YPL031C	kinase-substrate up	ku
YDL188C	YMR001C	kinase-substrate up	ku
YDL189W	YBR160W	kinase-substrate up	ku
YDL194W	YPL026C	kinase-substrate up	ku
YDL195W	YOR061W	kinase-substrate up	ku
YDL201W	YBR136W	kinase-substrate up	ku
YDL203C	YBL105C	kinase-substrate up	ku
YDL203C	YHR030C	kinase-substrate up	ku
YDL203C	YJL095W	kinase-substrate up	ku
YDL220C	YBL088C	kinase-substrate up	ku
YDL220C	YBR136W	kinase-substrate up	ku
YDL220C	YBR160W	kinase-substrate up	ku
YDL220C	YGR262C	kinase-substrate up	ku
YDL220C	YMR001C	kinase-substrate up	ku
YDL220C	YPL153C	kinase-substrate up	ku
YDL223C	YIL095W	kinase-substrate up	ku
YDL223C	YKL101W	kinase-substrate up	ku
YDL223C	YLR113W	kinase-substrate up	ku
YDL224C	YJL164C	kinase-substrate up	ku
YDL224C	YKL139W	kinase-substrate up	ku
YDL224C	YKL166C	kinase-substrate up	ku
YDL224C	YPL203W	kinase-substrate up	ku
YDL225W	YBR160W	kinase-substrate up	ku
YDL225W	YDR507C	kinase-substrate up	ku
YDL225W	YKL048C	kinase-substrate up	ku
YDL225W	YNL298W	kinase-substrate up	ku
YDL225W	YPL031C	kinase-substrate up	ku
YDL225W	YPL153C	kinase-substrate up	ku
YDL226C	YHR135C	kinase-substrate up	ku
YDL226C	YNL154C	kinase-substrate up	ku
YDL229W	YDR477W	kinase-substrate up	ku
YDL229W	YER129W	kinase-substrate up	ku
YDL235C	YHR206W	kinase-substrate down	kd
YDL235C	YIL147C	kinase-substrate down	kd
YDL235C	YIL147C	kinase-substrate up	ku
YDL235C	YLR006C	kinase-substrate down	kd
YDL239C	YBR160W	kinase-substrate up	ku
YDR001C	YBR160W	kinase-substrate up	ku
YDR001C	YJL164C	kinase-substrate up	ku
YDR001C	YPL203W	kinase-substrate up	ku
YDR005C	YJL164C	kinase-substrate up	ku
YDR005C	YKL166C	kinase-substrate up	ku
YDR005C	YPL203W	kinase-substrate up	ku
YDR011W	YHR030C	kinase-substrate up	ku
YDR022C	YGL180W	kinase-substrate up	ku
YDR027C	YBR160W	kinase-substrate up	ku
YDR028C	YDR477W	kinase-substrate up	ku
YDR028C	YHR135C	kinase-substrate up	ku
YDR028C	YNL154C	kinase-substrate up	ku
YDR028C	YPL031C	kinase-substrate up	ku
YDR033W	YBR160W	kinase-substrate up	ku
YDR040C	YCR008W	kinase-substrate up	ku
YDR040C	YJL165C	kinase-substrate up	ku
YDR043C	YDR477W	kinase-substrate up	ku
YDR043C	YIL035C	kinase-substrate up	ku
YDR052C	YBR160W	kinase-substrate up	ku
YDR052C	YDL017W	kinase-substrate up	ku
YDR052C	YMR001C	kinase-substrate up	ku
YDR052C	YPL153C	kinase-substrate up	ku
YDR054C	YBR097W	kinase-substrate up	ku
YDR054C	YDR283C	kinase-substrate up	ku
YDR054C	YDR477W	kinase-substrate up	ku
YDR054C	YHR205W	kinase-substrate up	ku
YDR054C	YJR066W	kinase-substrate up	ku
YDR054C	YKL166C	kinase-substrate up	ku
YDR054C	YPL140C	kinase-substrate up	ku
YDR055W	YHR030C	kinase-substrate up	ku
YDR071C	YPL153C	kinase-substrate up	ku
YDR074W	YFL033C	kinase-substrate up	ku
YDR076W	YBR136W	kinase-substrate up	ku
YDR076W	YDL101C	kinase-substrate up	ku
YDR076W	YPL153C	kinase-substrate up	ku
YDR077W	YHR030C	kinase-substrate up	ku
YDR077W	YJL095W	kinase-substrate up	ku
YDR077W	YLR113W	kinase-substrate up	ku
YDR080W	YER123W	kinase-substrate up	ku
YDR082W	YBR160W	kinase-substrate up	ku
YDR087C	YJL095W	kinase-substrate up	ku
YDR087C	YPL141C	kinase-substrate up	ku
YDR093W	YBR160W	kinase-substrate up	ku
YDR096W	YFL033C	kinase-substrate up	ku
YDR097C	YBR136W	kinase-substrate up	ku
YDR097C	YBR160W	kinase-substrate up	ku
YDR098C	YGR262C	kinase-substrate up	ku
YDR098C	YHR030C	kinase-substrate up	ku
YDR099W	YAL017W	kinase-substrate up	ku
YDR099W	YDR490C	kinase-substrate up	ku
YDR099W	YDR523C	kinase-substrate up	ku
YDR099W	YIL095W	kinase-substrate up	ku
YDR099W	YJL095W	kinase-substrate up	ku
YDR099W	YKL168C	kinase-substrate up	ku
YDR099W	YNL020C	kinase-substrate up	ku
YDR099W	YNR047W	kinase-substrate up	ku
YDR099W	YPL153C	kinase-substrate up	ku
YDR099W	YPL204W	kinase-substrate up	ku
YDR103W	YBL016W	kinase-substrate up	ku
YDR103W	YBR160W	kinase-substrate up	ku
YDR103W	YDL159W	kinase-substrate up	ku
YDR103W	YLR362W	kinase-substrate up	ku
YDR113C	YBR136W	kinase-substrate up	ku
YDR113C	YBR160W	kinase-substrate up	ku
YDR113C	YBR274W	kinase-substrate up	ku
YDR113C	YDL101C	kinase-substrate up	ku
YDR118W	YMR001C	kinase-substrate up	ku
YDR120C	YDR477W	kinase-substrate up	ku
YDR122W	YGR009C	kinase-substrate down	kd
YDR122W	YOL082W	kinase-substrate down	kd
YDR123C	YBR160W	kinase-substrate up	ku
YDR130C	YBR160W	kinase-substrate up	ku
YDR135C	YIL035C	kinase-substrate up	ku
YDR135C	YJL165C	kinase-substrate up	ku
YDR138W	YBR136W	kinase-substrate up	ku
YDR146C	YBR160W	kinase-substrate up	ku
YDR146C	YPL031C	kinase-substrate up	ku
YDR159W	YBR160W	kinase-substrate up	ku
YDR159W	YIL095W	kinase-substrate up	ku
YDR162C	YDL028C	kinase-substrate up	ku
YDR162C	YJL095W	kinase-substrate up	ku
YDR162C	YJL128C	kinase-substrate up	ku
YDR162C	YLR113W	kinase-substrate up	ku
YDR162C	YNL298W	kinase-substrate up	ku
YDR162C	YOL113W	kinase-substrate up	ku
YDR162C	YOR231W	kinase-substrate up	ku
YDR162C	YPL140C	kinase-substrate up	ku
YDR168W	YBR160W	kinase-substrate up	ku
YDR168W	YDL017W	kinase-substrate up	ku
YDR168W	YDL028C	kinase-substrate up	ku
YDR168W	YDL108W	kinase-substrate up	ku
YDR168W	YFL029C	kinase-substrate up	ku
YDR168W	YHR030C	kinase-substrate up	ku
YDR168W	YLR113W	kinase-substrate up	ku
YDR168W	YMR001C	kinase-substrate up	ku
YDR168W	YOR061W	kinase-substrate up	ku
YDR169C	YHR205W	kinase-substrate up	ku
YDR169C	YJL164C	kinase-substrate up	ku
YDR169C	YKL166C	kinase-substrate up	ku
YDR169C	YPL203W	kinase-substrate up	ku
YDR171W	YLR248W	kinase-substrate up	ku
YDR172W	YJL164C	kinase-substrate up	ku
YDR172W	YKL166C	kinase-substrate up	ku
YDR172W	YPL203W	kinase-substrate up	ku
YDR206W	YHR030C	kinase-substrate up	ku
YDR207C	YDL079C	kinase-substrate up	ku
YDR207C	YMR139W	kinase-substrate up	ku
YDR207C	YNL307C	kinase-substrate up	ku
YDR216W	YDR477W	kinase-substrate up	ku
YDR216W	YJL164C	kinase-substrate up	ku
YDR216W	YPL031C	kinase-substrate up	ku
YDR217C	YBL088C	kinase-substrate up	ku
YDR217C	YBR136W	kinase-substrate up	ku
YDR217C	YBR160W	kinase-substrate up	ku
YDR217C	YDL101C	kinase-substrate up	ku
YDR217C	YMR001C	kinase-substrate up	ku
YDR217C	YPL153C	kinase-substrate up	ku
YDR223W	YBR160W	kinase-substrate up	ku
YDR223W	YJL141C	kinase-substrate up	ku
YDR223W	YJR066W	kinase-substrate up	ku
YDR224C	YKL139W	kinase-substrate up	ku
YDR225W	YBR136W	kinase-substrate up	ku
YDR225W	YKL139W	kinase-substrate up	ku
YDR227W	YBR160W	kinase-substrate up	ku
YDR239C	YBR160W	kinase-substrate up	ku
YDR247W	YBL066C	kinase-substrate down	kd
YDR247W	YCR073W-A	kinase-substrate down	kd
YDR251W	YPL031C	kinase-substrate up	ku
YDR259C	YAL017W	kinase-substrate up	ku
YDR263C	YDL101C	kinase-substrate up	ku
YDR277C	YHR135C	kinase-substrate up	ku
YDR283C	YDR054C	kinase-substrate down	kd
YDR283C	YDR283C	kinase-substrate down	kd
YDR283C	YDR283C	kinase-substrate up	ku
YDR283C	YDR490C	kinase-substrate up	ku
YDR283C	YJR007W	kinase-substrate down	kd
YDR283C	YKL101W	kinase-substrate up	ku
YDR285W	YBR160W	kinase-substrate up	ku
YDR285W	YOR351C	kinase-substrate up	ku
YDR293C	YAL017W	kinase-substrate up	ku
YDR293C	YBR160W	kinase-substrate up	ku
YDR293C	YHR079C	kinase-substrate up	ku
YDR293C	YJR059W	kinase-substrate up	ku
YDR293C	YJR066W	kinase-substrate up	ku
YDR293C	YNL161W	kinase-substrate up	ku
YDR293C	YPL031C	kinase-substrate up	ku
YDR301W	YIL035C	kinase-substrate up	ku
YDR308C	YPL042C	kinase-substrate up	ku
YDR309C	YBR160W	kinase-substrate up	ku
YDR309C	YNL298W	kinase-substrate up	ku
YDR310C	YJL106W	kinase-substrate up	ku
YDR312W	YDR477W	kinase-substrate up	ku
YDR325W	YMR001C	kinase-substrate up	ku
YDR325W	YPL209C	kinase-substrate up	ku
YDR328C	YGR188C	kinase-substrate up	ku
YDR335W	YDR477W	kinase-substrate up	ku
