oln_id_a	oln_id_b	interaction_type	interaction_type_abbrev
YNL061W	YLR009W	protein-protein	p
YNL061W	YMR229C	protein-protein	p
YNL061W	YOL077C	protein-protein	p
YNL061W	YPL093W	protein-protein	p
YNL061W	YPR016C	protein-protein	p
YNL062C	YJL125C	protein-protein	p
YNL062C	YMR146C	protein-protein	p
YNL062C	YNL244C	protein-protein	p
YNL062C	YOR361C	protein-protein	p
YNL064C	YAL005C	protein-protein	p
YNL064C	YAL040C	protein-protein	p
YNL064C	YBL075C	protein-protein	p
YNL064C	YCL037C	protein-protein	p
YNL064C	YDR172W	protein-protein	p
YNL064C	YLL026W	protein-protein	p
YNL064C	YLR256W	protein-protein	p
YNL064C	YOL111C	protein-protein	p
YNL064C	YOR007C	protein-protein	p
YNL064C	YPL240C	protein-protein	p
YNL065W	YMR078C	protein-protein	p
YNL066W	YBR109C	protein-protein	p
YNL068C	YBR060C	protein-protein	p
YNL068C	YBR160W	protein-protein	p
YNL068C	YLL004W	protein-protein	p
YNL068C	YML065W	protein-protein	p
YNL068C	YMR001C	protein-protein	p
YNL068C	YMR043W	protein-protein	p
YNL068C	YOR372C	protein-protein	p
YNL069C	YDR395W	protein-protein	p
YNL070W	YAL010C	protein-protein	p
YNL070W	YGR082W	protein-protein	p
YNL070W	YMR203W	protein-protein	p
YNL070W	YNL131W	protein-protein	p
YNL071W	YBR221C	protein-protein	p
YNL071W	YDR430C	protein-protein	p
YNL071W	YER178W	protein-protein	p
YNL072W	YDR279W	protein-protein	p
YNL072W	YLR154C	protein-protein	p
YNL073W	YLR421C	protein-protein	p
YNL075W	YDL014W	protein-protein	p
YNL075W	YDL220C	protein-protein	p
YNL075W	YHR148W	protein-protein	p
YNL075W	YJR002W	protein-protein	p
YNL075W	YLR222C	protein-protein	p
YNL075W	YOR310C	protein-protein	p
YNL075W	YPL217C	protein-protein	p
YNL076W	YER177W	protein-protein	p
YNL076W	YGL252C	protein-protein	p
YNL076W	YHR186C	protein-protein	p
YNL076W	YJR066W	protein-protein	p
YNL076W	YJR090C	protein-protein	p
YNL078W	YBL085W	protein-protein	p
YNL078W	YDL225W	protein-protein	p
YNL078W	YDR510W	protein-protein	p
YNL078W	YGR140W	protein-protein	p
YNL078W	YKR048C	protein-protein	p
YNL078W	YOL070C	protein-protein	p
YNL079C	YBR109C	protein-protein	p
YNL079C	YBR218C	protein-protein	p
YNL079C	YFL039C	protein-protein	p
YNL079C	YLL050C	protein-protein	p
YNL082W	YCR092C	protein-protein	p
YNL082W	YMR167W	protein-protein	p
YNL082W	YOL090W	protein-protein	p
YNL084C	YAL047C	protein-protein	p
YNL084C	YBL007C	protein-protein	p
YNL084C	YDL150W	protein-protein	p
YNL084C	YEL009C	protein-protein	p
YNL084C	YGL093W	protein-protein	p
YNL084C	YGR241C	protein-protein	p
YNL084C	YIR006C	protein-protein	p
YNL084C	YKL042W	protein-protein	p
YNL084C	YNL243W	protein-protein	p
YNL084C	YOR117W	protein-protein	p
YNL084C	YOR181W	protein-protein	p
YNL084C	YOR329C	protein-protein	p
YNL084C	YPL174C	protein-protein	p
YNL085W	YBR105C	protein-protein	p
YNL086W	YEL005C	protein-protein	p
YNL086W	YOR069W	protein-protein	p
YNL088W	YCR077C	protein-protein	p
YNL088W	YDR510W	protein-protein	p
YNL088W	YGL019W	protein-protein	p
YNL088W	YIL035C	protein-protein	p
YNL088W	YMR190C	protein-protein	p
YNL088W	YOR039W	protein-protein	p
YNL088W	YOR061W	protein-protein	p
YNL088W	YOR156C	protein-protein	p
YNL090W	YPL161C	protein-protein	p
YNL091W	YCR093W	protein-protein	p
YNL091W	YER068W	protein-protein	p
YNL091W	YIR009W	protein-protein	p
YNL091W	YKL075C	protein-protein	p
YNL091W	YNL164C	protein-protein	p
YNL091W	YNL288W	protein-protein	p
YNL093W	YER136W	protein-protein	p
YNL093W	YGR172C	protein-protein	p
YNL093W	YJR017C	protein-protein	p
YNL093W	YKR014C	protein-protein	p
YNL093W	YNL263C	protein-protein	p
YNL093W	YOR089C	protein-protein	p
YNL093W	YOR370C	protein-protein	p
YNL094W	YBL007C	protein-protein	p
YNL094W	YCR088W	protein-protein	p
YNL094W	YDR162C	protein-protein	p
YNL094W	YDR388W	protein-protein	p
YNL094W	YFR024C-A	protein-protein	p
YNL094W	YGR136W	protein-protein	p
YNL094W	YHR016C	protein-protein	p
YNL094W	YHR114W	protein-protein	p
YNL094W	YJL020C	protein-protein	p
YNL094W	YLR191W	protein-protein	p
YNL094W	YMR032W	protein-protein	p
YNL094W	YMR109W	protein-protein	p
YNL094W	YPR154W	protein-protein	p
YNL097C	YBR010W	protein-protein	p
YNL097C	YBR095C	protein-protein	p
YNL097C	YIL084C	protein-protein	p
YNL097C	YKL185W	protein-protein	p
YNL097C	YMR263W	protein-protein	p
YNL097C	YNL031C	protein-protein	p
YNL097C	YNL330C	protein-protein	p
YNL097C	YOL004W	protein-protein	p
YNL097C	YPL139C	protein-protein	p
YNL097C	YPL181W	protein-protein	p
YNL098C	YAL024C	protein-protein	p
YNL098C	YJL005W	protein-protein	p
YNL098C	YLL016W	protein-protein	p
YNL098C	YLL017W	protein-protein	p
YNL098C	YLR246W	protein-protein	p
YNL098C	YLR310C	protein-protein	p
YNL098C	YOL081W	protein-protein	p
YNL098C	YOR101W	protein-protein	p
YNL099C	YCR095C	protein-protein	p
YNL099C	YHL029C	protein-protein	p
YNL099C	YNL032W	protein-protein	p
YNL099C	YNL056W	protein-protein	p
YNL100W	YBR262C	protein-protein	p
YNL100W	YCL056C	protein-protein	p
YNL100W	YCL057C-A	protein-protein	p
YNL100W	YFR011C	protein-protein	p
YNL100W	YGR235C	protein-protein	p
YNL100W	YKR016W	protein-protein	p
YNL101W	YGR092W	protein-protein	p
YNL102W	YBL035C	protein-protein	p
YNL102W	YBR160W	protein-protein	p
YNL102W	YDL220C	protein-protein	p
YNL102W	YDR013W	protein-protein	p
YNL102W	YDR489W	protein-protein	p
YNL102W	YGL207W	protein-protein	p
YNL102W	YIR008C	protein-protein	p
YNL102W	YJR043C	protein-protein	p
YNL102W	YKL045W	protein-protein	p
YNL102W	YKL125W	protein-protein	p
YNL102W	YKL139W	protein-protein	p
YNL102W	YLR103C	protein-protein	p
YNL102W	YML069W	protein-protein	p
YNL102W	YNL262W	protein-protein	p
YNL102W	YPR019W	protein-protein	p
YNL102W	YPR135W	protein-protein	p
YNL103W	YDR253C	protein-protein	p
YNL103W	YER040W	protein-protein	p
YNL103W	YIL046W	protein-protein	p
YNL103W	YIL148W	protein-protein	p
YNL103W	YIR017C	protein-protein	p
YNL103W	YJR060W	protein-protein	p
YNL103W	YKR094C	protein-protein	p
YNL103W	YLL039C	protein-protein	p
YNL103W	YLR167W	protein-protein	p
YNL103W	YPL038W	protein-protein	p
YNL104C	YOR108W	protein-protein	p
YNL106C	YBL007C	protein-protein	p
YNL106C	YCR088W	protein-protein	p
YNL106C	YPR171W	protein-protein	p
YNL107W	YAL011W	protein-protein	p
YNL107W	YBR231C	protein-protein	p
YNL107W	YDR190C	protein-protein	p
YNL107W	YDR334W	protein-protein	p
YNL107W	YDR359C	protein-protein	p
YNL107W	YDR485C	protein-protein	p
YNL107W	YEL018W	protein-protein	p
YNL107W	YFL024C	protein-protein	p
YNL107W	YFL039C	protein-protein	p
YNL107W	YGL075C	protein-protein	p
YNL107W	YGR002C	protein-protein	p
YNL107W	YHR090C	protein-protein	p
YNL107W	YHR099W	protein-protein	p
YNL107W	YJL081C	protein-protein	p
YNL107W	YJR082C	protein-protein	p
YNL107W	YLR385C	protein-protein	p
YNL107W	YLR399C	protein-protein	p
YNL107W	YML041C	protein-protein	p
YNL107W	YNL136W	protein-protein	p
YNL107W	YOL012C	protein-protein	p
YNL107W	YOR244W	protein-protein	p
YNL107W	YPR023C	protein-protein	p
YNL110C	YGL111W	protein-protein	p
YNL110C	YGR103W	protein-protein	p
YNL110C	YHR052W	protein-protein	p
YNL110C	YHR197W	protein-protein	p
YNL110C	YKL009W	protein-protein	p
YNL110C	YKR081C	protein-protein	p
YNL110C	YLR009W	protein-protein	p
YNL110C	YOL077C	protein-protein	p
YNL112W	YDR381W	protein-protein	p
YNL112W	YER063W	protein-protein	p
YNL112W	YGL120C	protein-protein	p
YNL112W	YGR159C	protein-protein	p
YNL112W	YHR052W	protein-protein	p
YNL112W	YKL028W	protein-protein	p
YNL112W	YLR048W	protein-protein	p
YNL112W	YMR080C	protein-protein	p
YNL112W	YMR192W	protein-protein	p
YNL112W	YNL186W	protein-protein	p
YNL112W	YNL255C	protein-protein	p
YNL112W	YOR206W	protein-protein	p
YNL113W	YFR011C	protein-protein	p
YNL113W	YIL021W	protein-protein	p
YNL113W	YJR063W	protein-protein	p
YNL113W	YML065W	protein-protein	p
YNL113W	YML121W	protein-protein	p
YNL113W	YOR116C	protein-protein	p
YNL113W	YOR207C	protein-protein	p
YNL113W	YOR340C	protein-protein	p
YNL113W	YOR341W	protein-protein	p
YNL113W	YPR010C	protein-protein	p
YNL113W	YPR110C	protein-protein	p
YNL116W	YDR092W	protein-protein	p
YNL116W	YLR215C	protein-protein	p
YNL117W	YER125W	protein-protein	p
YNL117W	YFL010C	protein-protein	p
YNL117W	YGL227W	protein-protein	p
YNL117W	YIL030C	protein-protein	p
YNL117W	YJR017C	protein-protein	p
YNL117W	YKL012W	protein-protein	p
YNL117W	YKL117W	protein-protein	p
YNL117W	YOR011W	protein-protein	p
YNL117W	YPR152C	protein-protein	p
YNL118C	YCR077C	protein-protein	p
YNL118C	YDL160C	protein-protein	p
YNL118C	YEL015W	protein-protein	p
YNL118C	YER035W	protein-protein	p
YNL118C	YER112W	protein-protein	p
YNL118C	YGL173C	protein-protein	p
YNL118C	YJL124C	protein-protein	p
YNL118C	YJR022W	protein-protein	p
YNL118C	YKL054C	protein-protein	p
YNL118C	YLR438C-A	protein-protein	p
YNL118C	YML091C	protein-protein	p
YNL118C	YMR080C	protein-protein	p
YNL118C	YOL149W	protein-protein	p
YNL118C	YPR129W	protein-protein	p
YNL119W	YGL105W	protein-protein	p
YNL119W	YGL211W	protein-protein	p
YNL119W	YHR111W	protein-protein	p
YNL119W	YIL008W	protein-protein	p
YNL121C	YDR470C	protein-protein	p
YNL121C	YGR082W	protein-protein	p
YNL121C	YIL136W	protein-protein	p
YNL121C	YKR016W	protein-protein	p
YNL121C	YML086C	protein-protein	p
YNL121C	YMR060C	protein-protein	p
YNL121C	YMR203W	protein-protein	p
YNL121C	YNL055C	protein-protein	p
YNL121C	YNL131W	protein-protein	p
YNL121C	YNR017W	protein-protein	p
YNL121C	YOL026C	protein-protein	p
YNL123W	YOR317W	protein-protein	p
YNL124W	YCR077C	protein-protein	p
YNL124W	YDL208W	protein-protein	p
YNL124W	YDR101C	protein-protein	p
YNL124W	YHR072W-A	protein-protein	p
YNL124W	YHR089C	protein-protein	p
YNL124W	YIL104C	protein-protein	p
YNL124W	YLR175W	protein-protein	p
YNL124W	YMR049C	protein-protein	p
YNL126W	YAL047C	protein-protein	p
YNL126W	YBR151W	protein-protein	p
YNL126W	YDR356W	protein-protein	p
YNL126W	YHR172W	protein-protein	p
YNL126W	YIL149C	protein-protein	p
YNL126W	YKL215C	protein-protein	p
YNL126W	YLR212C	protein-protein	p
YNL127W	YAL016W	protein-protein	p
YNL127W	YDL134C	protein-protein	p
YNL127W	YDR200C	protein-protein	p
YNL127W	YMR052W	protein-protein	p
YNL130C	YHR007C	protein-protein	p
YNL130C	YHR123W	protein-protein	p
YNL131W	YGR033C	protein-protein	p
YNL131W	YGR082W	protein-protein	p
YNL131W	YHR083W	protein-protein	p
YNL131W	YIL035C	protein-protein	p
YNL131W	YKL195W	protein-protein	p
YNL131W	YKR016W	protein-protein	p
YNL131W	YMR203W	protein-protein	p
YNL131W	YNL070W	protein-protein	p
YNL131W	YNL121C	protein-protein	p
YNL131W	YNR017W	protein-protein	p
YNL131W	YOR061W	protein-protein	p
YNL131W	YPR133W-A	protein-protein	p
YNL132W	YDR299W	protein-protein	p
YNL132W	YJL033W	protein-protein	p
YNL132W	YNL287W	protein-protein	p
YNL132W	YPL217C	protein-protein	p
YNL134C	YCR102C	protein-protein	p
YNL134C	YDR510W	protein-protein	p
YNL135C	YDR174W	protein-protein	p
YNL135C	YDR464W	protein-protein	p
YNL135C	YER052C	protein-protein	p
YNL135C	YFL023W	protein-protein	p
YNL135C	YIL161W	protein-protein	p
YNL135C	YJR066W	protein-protein	p
YNL135C	YKL203C	protein-protein	p
YNL135C	YNL023C	protein-protein	p
YNL135C	YPR093C	protein-protein	p
YNL136W	YDR359C	protein-protein	p
YNL136W	YEL018W	protein-protein	p
YNL136W	YFL024C	protein-protein	p
YNL136W	YFL039C	protein-protein	p
YNL136W	YGR002C	protein-protein	p
YNL136W	YHR090C	protein-protein	p
YNL136W	YHR099W	protein-protein	p
YNL136W	YJL081C	protein-protein	p
YNL136W	YJR082C	protein-protein	p
YNL136W	YNL107W	protein-protein	p
YNL136W	YOR244W	protein-protein	p
YNL136W	YPR023C	protein-protein	p
YNL137C	YHL004W	protein-protein	p
YNL137C	YNL178W	protein-protein	p
YNL138W	YCR088W	protein-protein	p
YNL138W	YDR388W	protein-protein	p
YNL138W	YFL039C	protein-protein	p
YNL138W	YGR080W	protein-protein	p
YNL138W	YHR114W	protein-protein	p
YNL138W	YJL005W	protein-protein	p
YNL138W	YKL129C	protein-protein	p
YNL138W	YMR109W	protein-protein	p
YNL138W	YOR122C	protein-protein	p
YNL139C	YCL011C	protein-protein	p
YNL139C	YDL084W	protein-protein	p
YNL139C	YDR138W	protein-protein	p
YNL139C	YDR381W	protein-protein	p
YNL139C	YGL122C	protein-protein	p
YNL139C	YHR167W	protein-protein	p
YNL139C	YML062C	protein-protein	p
YNL139C	YNL004W	protein-protein	p
YNL139C	YNL253W	protein-protein	p
YNL140C	YLR317W	protein-protein	p
YNL140C	YML062C	protein-protein	p
YNL141W	YBR280C	protein-protein	p
YNL142W	YER072W	protein-protein	p
YNL142W	YGL084C	protein-protein	p
YNL142W	YJL012C	protein-protein	p
YNL142W	YJL097W	protein-protein	p
YNL145W	YLR358C	protein-protein	p
YNL147W	YBL026W	protein-protein	p
YNL147W	YCR077C	protein-protein	p
YNL147W	YDL160C	protein-protein	p
YNL147W	YDR378C	protein-protein	p
YNL147W	YER112W	protein-protein	p
YNL147W	YER146W	protein-protein	p
YNL147W	YER172C	protein-protein	p
YNL147W	YGL173C	protein-protein	p
YNL147W	YJL124C	protein-protein	p
YNL147W	YJR022W	protein-protein	p
YNL147W	YLR438C-A	protein-protein	p
YNL147W	YMR268C	protein-protein	p
YNL147W	YOL149W	protein-protein	p
YNL147W	YPR178W	protein-protein	p
YNL148C	YML085C	protein-protein	p
YNL148C	YML124C	protein-protein	p
YNL151C	YJL011C	protein-protein	p
YNL151C	YNR003C	protein-protein	p
YNL151C	YOR116C	protein-protein	p
YNL151C	YOR207C	protein-protein	p
YNL151C	YPR190C	protein-protein	p
YNL152W	YBL007C	protein-protein	p
YNL152W	YBR038W	protein-protein	p
YNL152W	YBR160W	protein-protein	p
YNL152W	YDL117W	protein-protein	p
YNL152W	YDR388W	protein-protein	p
YNL152W	YER118C	protein-protein	p
YNL152W	YFR024C-A	protein-protein	p
YNL152W	YFR028C	protein-protein	p
YNL152W	YHR016C	protein-protein	p
YNL152W	YLR191W	protein-protein	p
YNL152W	YMR032W	protein-protein	p
YNL152W	YPL242C	protein-protein	p
YNL152W	YPR154W	protein-protein	p
YNL153C	YBR171W	protein-protein	p
YNL153C	YBR234C	protein-protein	p
YNL153C	YDR293C	protein-protein	p
YNL153C	YDR388W	protein-protein	p
YNL153C	YEL003W	protein-protein	p
YNL153C	YEL061C	protein-protein	p
YNL153C	YER155C	protein-protein	p
YNL153C	YGR078C	protein-protein	p
YNL153C	YJL020C	protein-protein	p
YNL153C	YKR054C	protein-protein	p
YNL153C	YLR200W	protein-protein	p
YNL153C	YLR212C	protein-protein	p
YNL153C	YML094W	protein-protein	p
YNL153C	YNL298W	protein-protein	p
YNL153C	YPL008W	protein-protein	p
YNL153C	YPR135W	protein-protein	p
YNL154C	YDR264C	protein-protein	p
YNL154C	YGL245W	protein-protein	p
YNL154C	YLL039C	protein-protein	p
YNL154C	YLR410W	protein-protein	p
YNL155W	YGR092W	protein-protein	p
YNL157W	YFL033C	protein-protein	p
YNL161W	YCL032W	protein-protein	p
YNL161W	YCL051W	protein-protein	p
YNL161W	YDR122W	protein-protein	p
YNL161W	YDR293C	protein-protein	p
YNL161W	YER036C	protein-protein	p
YNL161W	YFL034C-B	protein-protein	p
YNL161W	YFR028C	protein-protein	p
YNL161W	YHL007C	protein-protein	p
YNL161W	YIL129C	protein-protein	p
YNL161W	YKR079C	protein-protein	p
YNL161W	YLR096W	protein-protein	p
YNL161W	YLR131C	protein-protein	p
YNL161W	YNL272C	protein-protein	p
YNL161W	YOL036W	protein-protein	p
YNL163C	YLR022C	protein-protein	p
YNL164C	YJR053W	protein-protein	p
YNL164C	YKL075C	protein-protein	p
YNL164C	YNL091W	protein-protein	p
YNL166C	YDR507C	protein-protein	p
YNL166C	YHR023W	protein-protein	p
YNL166C	YHR107C	protein-protein	p
YNL166C	YJR076C	protein-protein	p
YNL167C	YBR010W	protein-protein	p
YNL167C	YBR112C	protein-protein	p
YNL167C	YCR084C	protein-protein	p
YNL167C	YHR205W	protein-protein	p
YNL167C	YLR113W	protein-protein	p
YNL167C	YNL031C	protein-protein	p
YNL168C	YEL013W	protein-protein	p
YNL172W	YBL084C	protein-protein	p
YNL172W	YDL008W	protein-protein	p
YNL172W	YDR118W	protein-protein	p
YNL172W	YDR260C	protein-protein	p
YNL172W	YFR036W	protein-protein	p
YNL172W	YGL240W	protein-protein	p
YNL172W	YHR166C	protein-protein	p
YNL172W	YIR025W	protein-protein	p
YNL172W	YKL022C	protein-protein	p
YNL172W	YLR102C	protein-protein	p
YNL172W	YLR127C	protein-protein	p
YNL172W	YOR249C	protein-protein	p
YNL175C	YDR381W	protein-protein	p
YNL178W	YBL087C	protein-protein	p
YNL178W	YCL059C	protein-protein	p
YNL178W	YDR117C	protein-protein	p
YNL178W	YER036C	protein-protein	p
YNL178W	YKL143W	protein-protein	p
YNL178W	YNL137C	protein-protein	p
YNL178W	YPL212C	protein-protein	p
YNL178W	YPL239W	protein-protein	p
YNL180C	YDR353W	protein-protein	p
YNL180C	YLL039C	protein-protein	p
YNL182C	YBL023C	protein-protein	p
YNL182C	YBR060C	protein-protein	p
YNL182C	YCR072C	protein-protein	p
YNL182C	YGL180W	protein-protein	p
YNL182C	YGR245C	protein-protein	p
YNL182C	YHR085W	protein-protein	p
YNL182C	YHR197W	protein-protein	p
YNL182C	YJL122W	protein-protein	p
YNL182C	YJL194W	protein-protein	p
YNL182C	YJR046W	protein-protein	p
YNL182C	YLL004W	protein-protein	p
YNL182C	YLR002C	protein-protein	p
YNL182C	YLR423C	protein-protein	p
YNL182C	YPR019W	protein-protein	p
YNL183C	YBR195C	protein-protein	p
YNL183C	YDL173W	protein-protein	p
YNL183C	YDR283C	protein-protein	p
YNL183C	YDR477W	protein-protein	p
YNL183C	YER027C	protein-protein	p
YNL183C	YJR066W	protein-protein	p
YNL183C	YKL203C	protein-protein	p
YNL186W	YCR057C	protein-protein	p
YNL186W	YDR227W	protein-protein	p
YNL186W	YFL010C	protein-protein	p
YNL186W	YGL158W	protein-protein	p
YNL186W	YGR090W	protein-protein	p
YNL186W	YJL168C	protein-protein	p
YNL186W	YJR017C	protein-protein	p
YNL186W	YKL012W	protein-protein	p
YNL186W	YKL078W	protein-protein	p
YNL186W	YKL117W	protein-protein	p
YNL186W	YNL112W	protein-protein	p
YNL186W	YOR206W	protein-protein	p
YNL188W	YAL047C	protein-protein	p
YNL188W	YOR257W	protein-protein	p
YNL189W	YAR002W	protein-protein	p
YNL189W	YDL029W	protein-protein	p
YNL189W	YDR192C	protein-protein	p
YNL189W	YDR480W	protein-protein	p
YNL189W	YDR510W	protein-protein	p
YNL189W	YER040W	protein-protein	p
YNL189W	YER107C	protein-protein	p
YNL189W	YGL097W	protein-protein	p
YNL189W	YGL172W	protein-protein	p
YNL189W	YGL209W	protein-protein	p
YNL189W	YGL238W	protein-protein	p
YNL189W	YGR119C	protein-protein	p
YNL189W	YGR202C	protein-protein	p
YNL189W	YIR011C	protein-protein	p
YNL189W	YJL194W	protein-protein	p
YNL189W	YJR041C	protein-protein	p
YNL189W	YKL068W	protein-protein	p
YNL189W	YKL130C	protein-protein	p
YNL189W	YLR293C	protein-protein	p
YNL189W	YLR335W	protein-protein	p
YNL189W	YLR347C	protein-protein	p
YNL189W	YML060W	protein-protein	p
YNL189W	YMR001C	protein-protein	p
YNL189W	YMR047C	protein-protein	p
YNL189W	YMR125W	protein-protein	p
YNL189W	YMR239C	protein-protein	p
YNL189W	YOR001W	protein-protein	p
YNL189W	YOR098C	protein-protein	p
YNL189W	YPL020C	protein-protein	p
YNL189W	YPL153C	protein-protein	p
YNL189W	YPL178W	protein-protein	p
YNL189W	YPR119W	protein-protein	p
YNL191W	YBR281C	protein-protein	p
YNL191W	YFR044C	protein-protein	p
YNL196C	YGL192W	protein-protein	p
YNL197C	YCR093W	protein-protein	p
YNL199C	YPL075W	protein-protein	p
YNL201C	YBL003C	protein-protein	p
YNL201C	YBL046W	protein-protein	p
YNL201C	YDR075W	protein-protein	p
YNL201C	YDR225W	protein-protein	p
YNL201C	YER155C	protein-protein	p
YNL201C	YGR063C	protein-protein	p
YNL201C	YML010W	protein-protein	p
YNL201C	YPL153C	protein-protein	p
YNL201C	YPR040W	protein-protein	p
YNL202W	YBR109C	protein-protein	p
YNL206C	YBL008W	protein-protein	p
YNL206C	YBR009C	protein-protein	p
YNL206C	YBR010W	protein-protein	p
YNL206C	YBR195C	protein-protein	p
YNL206C	YDR227W	protein-protein	p
YNL206C	YFL049W	protein-protein	p
YNL206C	YFR037C	protein-protein	p
YNL206C	YGR270W	protein-protein	p
YNL206C	YML102W	protein-protein	p
YNL206C	YNL030W	protein-protein	p
YNL206C	YNL031C	protein-protein	p
YNL206C	YOR038C	protein-protein	p
YNL207W	YBL072C	protein-protein	p
YNL207W	YBR247C	protein-protein	p
YNL207W	YCR031C	protein-protein	p
YNL207W	YDL060W	protein-protein	p
YNL207W	YDR025W	protein-protein	p
YNL207W	YDR064W	protein-protein	p
YNL207W	YDR299W	protein-protein	p
YNL207W	YDR450W	protein-protein	p
YNL207W	YER102W	protein-protein	p
YNL207W	YGR214W	protein-protein	p
YNL207W	YJL191W	protein-protein	p
YNL207W	YKL143W	protein-protein	p
YNL207W	YKR057W	protein-protein	p
YNL207W	YLR435W	protein-protein	p
YNL207W	YLR441C	protein-protein	p
YNL207W	YML024W	protein-protein	p
YNL207W	YML063W	protein-protein	p
YNL207W	YOR056C	protein-protein	p
YNL207W	YOR145C	protein-protein	p
YNL207W	YPL012W	protein-protein	p
YNL207W	YPL081W	protein-protein	p
YNL207W	YPL204W	protein-protein	p
YNL207W	YPL266W	protein-protein	p
YNL208W	YGL252C	protein-protein	p
YNL209W	YAL005C	protein-protein	p
YNL209W	YBR169C	protein-protein	p
YNL209W	YDR028C	protein-protein	p
YNL209W	YDR101C	protein-protein	p
YNL209W	YIL115C	protein-protein	p
YNL209W	YIL149C	protein-protein	p
YNL209W	YJL039C	protein-protein	p
YNL209W	YKL068W	protein-protein	p
YNL209W	YKR095W	protein-protein	p
YNL209W	YLR335W	protein-protein	p
YNL209W	YPL106C	protein-protein	p
YNL210W	YDR240C	protein-protein	p
YNL214W	YDL065C	protein-protein	p
YNL214W	YDR142C	protein-protein	p
YNL214W	YDR244W	protein-protein	p
YNL214W	YDR265W	protein-protein	p
YNL214W	YGL153W	protein-protein	p
YNL214W	YJL210W	protein-protein	p
YNL214W	YKL197C	protein-protein	p
YNL214W	YLR191W	protein-protein	p
YNL214W	YMR026C	protein-protein	p
YNL214W	YNL329C	protein-protein	p
YNL214W	YOL044W	protein-protein	p
YNL215W	YDR190C	protein-protein	p
YNL215W	YFL013C	protein-protein	p
YNL215W	YOR141C	protein-protein	p
YNL215W	YPL235W	protein-protein	p
YNL216W	YBR048W	protein-protein	p
YNL216W	YBR198C	protein-protein	p
YNL216W	YBR275C	protein-protein	p
YNL216W	YDR167W	protein-protein	p
YNL216W	YDR188W	protein-protein	p
YNL216W	YDR227W	protein-protein	p
YNL216W	YDR510W	protein-protein	p
YNL216W	YEL009C	protein-protein	p
YNL216W	YER148W	protein-protein	p
YNL216W	YFR031C-A	protein-protein	p
YNL216W	YGL030W	protein-protein	p
YNL216W	YGL147C	protein-protein	p
YNL216W	YIL018W	protein-protein	p
YNL216W	YJL176C	protein-protein	p
