query_oln_id	query_gene_name	array_oln_id	array_gene_name	genetic_interaction_score	p_value	std_dev	query_oln_id_edited	array_oln_id_edited
YDL215C	GDH2	YNL091W	NST1	-0.1239	0.0266	0.00023906	YDL215C	YNL091W
YDL215C	GDH2	YPL119C	DBP1	-0.1887	0.0154	2.4485e-19	YDL215C	YPL119C
YDL215C	GDH2	YPL091W	GLR1	-0.1453	0.0321	0.00037678	YDL215C	YPL091W
YDL215C	GDH2	YPR074C	TKL1	-0.1311	0.0266	0.00016203	YDL215C	YPR074C
YDL212W_damp	SHR3_damp	YAL010C	MDM10	-0.2413	0.0341	3.0595e-10	YDL212W	YAL010C
YDL212W_damp	SHR3_damp	YBR026C	ETR1	-0.212	0.0099	6.3901e-54	YDL212W	YBR026C
YDL212W_damp	SHR3_damp	YBR221C	PDB1	-0.2724	0.0466	7.3664e-07	YDL212W	YBR221C
YDL212W_damp	SHR3_damp	YCR028C-A	RIM1	-0.144	0.0131	3.9881e-16	YDL212W	YCR028C-A
YDL212W_damp	SHR3_damp	YDR007W	TRP1	-0.1231	0.029	0.00015488	YDL212W	YDR007W
YDL212W_damp	SHR3_damp	YDR290W	YDR290W	-0.2323	0.0271	3.5844e-12	YDL212W	YDR290W
YDL212W_damp	SHR3_damp	YDR333C	YDR333C	-0.1448	0.0415	0.00035418	YDL212W	YDR333C
YDL212W_damp	SHR3_damp	YER111C	SWI4	-0.1616	0.0285	7.1107e-07	YDL212W	YER111C
YDL212W_damp	SHR3_damp	YER119C-A	YER119C-A	-0.1387	0.032	0.00011083	YDL212W	YER119C-A
YDL212W_damp	SHR3_damp	YER178W	PDA1	-0.2575	0.027	1.5796e-17	YDL212W	YER178W
YDL212W_damp	SHR3_damp	YFR008W	FAR7	-0.1645	0.0485	6.7494e-05	YDL212W	YFR008W
YDL212W_damp	SHR3_damp	YGL244W	RTF1	-0.138	0.0324	0.00021223	YDL212W	YGL244W
YDL212W_damp	SHR3_damp	YGL212W	VAM7	-0.2525	0.0474	1.6051e-09	YDL212W	YGL212W
YDL212W_damp	SHR3_damp	YGL148W	ARO2	-0.4837	0.0118	0	YDL212W	YGL148W
YDL212W_damp	SHR3_damp	YGL115W	SNF4	-0.3407	0.038	1.4485e-17	YDL212W	YGL115W
YDL212W_damp	SHR3_damp	YGR121C	MEP1	-0.1446	0.0391	0.00067367	YDL212W	YGR121C
YDL212W_damp	SHR3_damp	YGR157W	CHO2	-0.2115	0.0145	7.2505e-27	YDL212W	YGR157W
YDL212W_damp	SHR3_damp	YGR177C	ATF2	-0.1201	0.0115	2.2544e-14	YDL212W	YGR177C
YDL212W_damp	SHR3_damp	YHR067W	HTD2	-0.1636	0.0201	5.4845e-10	YDL212W	YHR067W
YDL212W_damp	SHR3_damp	YHR151C	MTC6	-0.1327	0.0221	1.3763e-06	YDL212W	YHR151C
YDL212W_damp	SHR3_damp	YIL098C	FMC1	-0.4114	0.0319	1.0273e-28	YDL212W	YIL098C
YDL212W_damp	SHR3_damp	YIL065C	FIS1	-0.1212	0.0484	0.010418	YDL212W	YIL065C
YDL212W_damp	SHR3_damp	YJL053W	PEP8	-0.1676	0.0332	5.9155e-06	YDL212W	YJL053W
YDL212W_damp	SHR3_damp	YJR059W	PTK2	-0.1226	0.0445	0.00626	YDL212W	YJR059W
YDL212W_damp	SHR3_damp	YJR073C	OPI3	-0.1399	0.0448	0.0015122	YDL212W	YJR073C
YDL212W_damp	SHR3_damp	YKL098W	MTC2	-0.154	0.0245	1.297e-06	YDL212W	YKL098W
YDL212W_damp	SHR3_damp	YKL081W	TEF4	-0.2984	0.0412	1.151e-10	YDL212W	YKL081W
YDL212W_damp	SHR3_damp	YLL039C	UBI4	-0.2005	0.026	8.0329e-10	YDL212W	YLL039C
YDL212W_damp	SHR3_damp	YLR056W	ERG3	-0.265	0.0099	4.4289e-82	YDL212W	YLR056W
YDL212W_damp	SHR3_damp	YLR261C	VPS63	-0.2404	0.0157	2.0603e-29	YDL212W	YLR261C
YDL212W_damp	SHR3_damp	YLR315W	NKP2	-0.1421	0.0356	0.0016345	YDL212W	YLR315W
YDL212W_damp	SHR3_damp	YLR386W	VAC14	-0.1808	0.0332	1.7499e-05	YDL212W	YLR386W
YDL212W_damp	SHR3_damp	YLR418C	CDC73	-0.1793	0.0119	1.1985e-27	YDL212W	YLR418C
YDL212W_damp	SHR3_damp	YML121W	GTR1	-0.2268	0.012	2.18e-42	YDL212W	YML121W
YDL212W_damp	SHR3_damp	YML097C	VPS9	-0.1615	0.0417	0.00015228	YDL212W	YML097C
YDL212W_damp	SHR3_damp	YMR116C	ASC1	-0.1647	0.0206	1.0207e-09	YDL212W	YMR116C
YDL212W_damp	SHR3_damp	YMR216C	SKY1	-0.1372	0.0436	0.0017808	YDL212W	YMR216C
YDL212W_damp	SHR3_damp	YMR275C	BUL1	-0.156	0.0057	3.0118e-85	YDL212W	YMR275C
YDL212W_damp	SHR3_damp	YMR282C	AEP2	-0.1278	0.0463	0.0084196	YDL212W	YMR282C
YDL212W_damp	SHR3_damp	YMR304W	UBP15	-0.1388	0.0401	0.0010515	YDL212W	YMR304W
YDL212W_damp	SHR3_damp	YNL091W	NST1	-0.1433	0.0342	0.0002123	YDL212W	YNL091W
YDL212W_damp	SHR3_damp	YNL081C	SWS2	-0.1325	0.0293	0.00024249	YDL212W	YNL081C
YDL212W_damp	SHR3_damp	YNL076W	MKS1	-0.2092	0.0308	7.5527e-09	YDL212W	YNL076W
YDL212W_damp	SHR3_damp	YNR041C	COQ2	-0.1806	0.0269	1.3469e-07	YDL212W	YNR041C
YDL212W_damp	SHR3_damp	YOR065W	CYT1	-0.158	0.0455	0.00060456	YDL212W	YOR065W
YDL212W_damp	SHR3_damp	YOR127W	RGA1	-0.1648	0.0408	0.00010705	YDL212W	YOR127W
YDL212W_damp	SHR3_damp	YOR136W	IDH2	-0.3359	0.0278	2.3941e-24	YDL212W	YOR136W
YDL212W_damp	SHR3_damp	YOR196C	LIP5	-0.2551	0.0196	1.4953e-24	YDL212W	YOR196C
YDL212W_damp	SHR3_damp	YOR242C	SSP2	-0.1513	0.023	1.7068e-07	YDL212W	YOR242C
YDL212W_damp	SHR3_damp	YOR299W	BUD7	-0.1266	0.0412	0.0027841	YDL212W	YOR299W
YDL212W_damp	SHR3_damp	YOR375C	GDH1	-0.251	0.0444	2.5748e-08	YDL212W	YOR375C
YDL212W_damp	SHR3_damp	YPL158C	AIM44	-0.226	0.0473	5.125e-06	YDL212W	YPL158C
YDL212W_damp	SHR3_damp	YPR024W	YME1	-0.1207	0.0395	0.0041807	YDL212W	YPR024W
YDL212W_damp	SHR3_damp	YPR060C	ARO7	-0.6748	0.0475	2.778e-98	YDL212W	YPR060C
YDL212W_damp	SHR3_damp	YPR074C	TKL1	-0.4081	0.0195	4.7634e-57	YDL212W	YPR074C
YDL192W	ARF1	YBL061C	SKT5	-0.1619	0.0487	0.0021497	YDL192W	YBL061C
YDL192W	ARF1	YBR048W	RPS11B	-0.1229	0.031	0.00040691	YDL192W	YBR048W
YDL192W	ARF1	YBR086C	IST2	-0.1463	0.0425	0.00078154	YDL192W	YBR086C
YDL192W	ARF1	YBR164C	ARL1	-0.1493	0.0434	0.0017368	YDL192W	YBR164C
YDL192W	ARF1	YBR171W	SEC66	-0.1379	0.032	0.00026436	YDL192W	YBR171W
YDL192W	ARF1	YCR073W-A	SOL2	-0.1233	0.0184	6.7435e-07	YDL192W	YCR073W-A
YDL192W	ARF1	YDL082W	RPL13A	-0.1389	0.037	0.00050706	YDL192W	YDL082W
YDL192W	ARF1	YDL006W	PTC1	-0.1363	0.0225	8.5506e-07	YDL192W	YDL006W
YDL192W	ARF1	YDR471W	RPL27B	-0.1212	0.0223	3.9426e-06	YDL192W	YDR471W
YDL192W	ARF1	YDR508C	GNP1	-0.1397	0.0307	1.3766e-05	YDL192W	YDR508C
YDL192W	ARF1	YDR509W	YDR509W	-0.1549	0.0495	0.00010223	YDL192W	YDR509W
YDL192W	ARF1	YER155C	BEM2	-0.1392	0.0119	9.1246e-18	YDL192W	YER155C
YDL192W	ARF1	YFL032W	YFL032W	-0.2043	0.016	4.7414e-23	YDL192W	YFL032W
YDL192W	ARF1	YFL031W	HAC1	-0.3437	0.0256	5.8755e-26	YDL192W	YFL031W
YDL192W	ARF1	YGL224C	SDT1	-0.1234	0.0487	0.015642	YDL192W	YGL224C
YDL192W	ARF1	YGL213C	SKI8	-0.1503	0.0483	0.0028308	YDL192W	YGL213C
YDL192W	ARF1	YGL173C	KEM1	-0.1286	0.0271	0.00010924	YDL192W	YGL173C
YDL192W	ARF1	YGR089W	NNF2	-0.1796	0.0183	7.1739e-14	YDL192W	YGR089W
YDL192W	ARF1	YGR200C	ELP2	-0.1617	0.0476	0.00050172	YDL192W	YGR200C
YDL192W	ARF1	YGR228W	YGR228W	-0.121	0.0464	0.0052105	YDL192W	YGR228W
YDL192W	ARF1	YGR229C	SMI1	-0.2265	0.0067	2.5516e-128	YDL192W	YGR229C
YDL192W	ARF1	YHL020C	OPI1	-0.1226	0.0356	0.0011992	YDL192W	YHL020C
YDL192W	ARF1	YHR021C	RPS27B	-0.1482	0.0257	1.9934e-06	YDL192W	YHR021C
YDL192W	ARF1	YHR079C	IRE1	-0.1584	0.0052	1.1313e-102	YDL192W	YHR079C
YDL192W	ARF1	YIL041W	GVP36	-0.1345	0.0252	9.5335e-06	YDL192W	YIL041W
YDL192W	ARF1	YJL183W	MNN11	-0.1547	0.0454	0.0017517	YDL192W	YJL183W
YDL192W	ARF1	YJL136C	RPS21B	-0.1485	0.0384	0.00030696	YDL192W	YJL136C
YDL192W	ARF1	YJL110C	GZF3	-0.2479	0.0398	3.7123e-08	YDL192W	YJL110C
YDL192W	ARF1	YJL004C	SYS1	-0.2221	0.0338	5.4751e-08	YDL192W	YJL004C
YDL192W	ARF1	YJR033C	RAV1	-0.203	0.0241	2.5278e-11	YDL192W	YJR033C
YDL192W	ARF1	YJR070C	LIA1	-0.1849	0.0265	1.5775e-08	YDL192W	YJR070C
YDL192W	ARF1	YKR024C	DBP7	-0.2107	0.0395	5.2767e-06	YDL192W	YKR024C
YDL192W	ARF1	YKR042W	UTH1	-0.1525	0.0151	1.7413e-13	YDL192W	YKR042W
YDL192W	ARF1	YLR062C	BUD28	-0.1365	0.0266	6.5003e-05	YDL192W	YLR062C
YDL192W	ARF1	YLR185W	RPL37A	-0.1247	0.0314	0.00014141	YDL192W	YLR185W
YDL192W	ARF1	YLR384C	IKI3	-0.139	0.0419	0.00099377	YDL192W	YLR384C
YDL192W	ARF1	YMR116C	ASC1	-0.1305	0.0297	0.00028015	YDL192W	YMR116C
YDL192W	ARF1	YMR123W	PKR1	-0.1379	0.0155	3.9331e-11	YDL192W	YMR123W
YDL192W	ARF1	YNL067W	RPL9B	-0.1484	0.0101	2.3449e-26	YDL192W	YNL067W
YDL192W	ARF1	YOL110W	SHR5	-0.147	0.0258	2.6623e-06	YDL192W	YOL110W
YDL192W	ARF1	YOR030W	DFG16	-0.1621	0.0224	1.1286e-08	YDL192W	YOR030W
YDL192W	ARF1	YOR112W	CEX1	-0.1256	0.0119	1.8689e-14	YDL192W	YOR112W
YDL192W	ARF1	YPL051W	ARL3	-0.1987	0.0156	4.2842e-21	YDL192W	YPL051W
YDL192W	ARF1	YPR122W	AXL1	-0.1853	0.0227	5.4573e-10	YDL192W	YPR122W
YDL185W	TFP1	YAR031W	PRM9	-0.1307	0.0085	3.4701e-28	YDL185W	YAR031W
YDL185W	TFP1	YAR044W	YAR044W	-0.141	0.0409	0.0015033	YDL185W	YAR044W
YDL185W	TFP1	YBL072C	RPS8A	-0.1628	0.0107	1.9664e-27	YDL185W	YBL072C
YDL185W	TFP1	YBR164C	ARL1	-0.1868	0.0455	0.00025429	YDL185W	YBR164C
YDL185W	TFP1	YBR169C	SSE2	-0.199	0.0418	1.7299e-05	YDL185W	YBR169C
YDL185W	TFP1	YBR201W	DER1	-0.1274	0.021	3.7156e-06	YDL185W	YBR201W
YDL185W	TFP1	YBR255W	MTC4	-0.4089	0.0334	3.4184e-25	YDL185W	YBR255W
YDL185W	TFP1	YBR290W	BSD2	-0.2251	0.0421	2.2584e-06	YDL185W	YBR290W
YDL185W	TFP1	YCL032W	STE50	-0.2101	0.0346	8.7658e-07	YDL185W	YCL032W
YDL185W	TFP1	YCR024C-A	PMP1	-0.1311	0.0459	0.0048331	YDL185W	YCR024C-A
YDL185W	TFP1	YCR032W	BPH1	-0.1945	0.0164	2.5406e-18	YDL185W	YCR032W
YDL185W	TFP1	YCR044C	PER1	-0.1433	0.0043	1.8223e-125	YDL185W	YCR044C
YDL185W	TFP1	YDL095W	PMT1	-0.1234	0.0414	0.0057166	YDL185W	YDL095W
YDL185W	TFP1	YDL006W	PTC1	-0.1392	0.0402	0.0014158	YDL185W	YDL006W
YDL185W	TFP1	YDR126W	SWF1	-0.4274	0.0248	5.4126e-41	YDL185W	YDR126W
YDL185W	TFP1	YDR229W	IVY1	-0.263	0.0329	5.3904e-11	YDL185W	YDR229W
YDL185W	TFP1	YDR233C	RTN1	-0.204	0.0398	1.3241e-05	YDL185W	YDR233C
YDL185W	TFP1	YDR277C	MTH1	-0.1644	0.0211	3.3463e-09	YDL185W	YDR277C
YDL185W	TFP1	YDR378C	LSM6	-0.2554	0.0329	5.6499e-11	YDL185W	YDR378C
YDL185W	TFP1	YDR382W	RPP2B	-0.1513	0.035	0.00033172	YDL185W	YDR382W
YDL185W	TFP1	YDR508C	GNP1	-0.2043	0.0346	6.4047e-08	YDL185W	YDR508C
YDL185W	TFP1	YDR532C	YDR532C	-0.1205	0.0411	0.0063454	YDL185W	YDR532C
YDL185W	TFP1	YER083C	GET2	-0.235	0.0062	0	YDL185W	YER083C
YDL185W	TFP1	YER113C	TMN3	-0.1634	0.0362	5.4226e-05	YDL185W	YER113C
YDL185W	TFP1	YER135C	YER135C	-0.1248	0.0427	0.0036128	YDL185W	YER135C
YDL185W	TFP1	YFL023W	BUD27	-0.1885	0.0383	1.3637e-05	YDL185W	YFL023W
YDL185W	TFP1	YFR030W	MET10	-0.1356	0.0278	9.4139e-05	YDL185W	YFR030W
YDL185W	TFP1	YGL256W	ADH4	-0.2611	0.0323	5.68e-11	YDL185W	YGL256W
YDL185W	TFP1	YGL211W	NCS6	-0.1467	0.0334	0.00024385	YDL185W	YGL211W
YDL185W	TFP1	YGL196W	DSD1	-0.1504	0.0465	0.0030612	YDL185W	YGL196W
YDL185W	TFP1	YGL148W	ARO2	-0.153	0.0383	0.00051363	YDL185W	YGL148W
YDL185W	TFP1	YGL046W	YGL046W	-0.3036	0.0304	1.396e-15	YDL185W	YGL046W
YDL185W	TFP1	YGL029W	CGR1	-0.1394	0.0414	0.0082636	YDL185W	YGL029W
YDL185W	TFP1	YGL005C	COG7	-0.1848	0.047	0.00021323	YDL185W	YGL005C
YDL185W	TFP1	YGR086C	PIL1	-0.1634	0.0178	1.2299e-11	YDL185W	YGR086C
YDL185W	TFP1	YGR097W	ASK10	-0.1743	0.0196	2.2278e-10	YDL185W	YGR097W
YDL185W	TFP1	YGR107W	YGR107W	-0.1501	0.0148	1.2105e-13	YDL185W	YGR107W
YDL185W	TFP1	YGR200C	ELP2	-0.1646	0.0291	6.692e-06	YDL185W	YGR200C
YDL185W	TFP1	YHL027W	RIM101	-0.2241	0.0484	8.153e-06	YDL185W	YHL027W
YDL185W	TFP1	YHL006C	SHU1	-0.143	0.0325	0.0002139	YDL185W	YHL006C
YDL185W	TFP1	YIL154C	IMP2'	-0.2927	0.0122	3.9967e-67	YDL185W	YIL154C
YDL185W	TFP1	YIL153W	RRD1	-0.2657	0.0238	6.3814e-18	YDL185W	YIL153W
YDL185W	TFP1	YIL015W	BAR1	-0.1306	0.0364	0.0017328	YDL185W	YIL015W
YDL185W	TFP1	YIR016W	YIR016W	-0.198	0.0244	4.0913e-10	YDL185W	YIR016W
YDL185W	TFP1	YJL182C	YJL182C	-0.2357	0.0363	5.4238e-08	YDL185W	YJL182C
YDL185W	TFP1	YJL164C	TPK1	-0.1881	0.0334	4.025e-06	YDL185W	YJL164C
YDL185W	TFP1	YJL154C	VPS35	-0.2718	0.0179	1.5061e-29	YDL185W	YJL154C
YDL185W	TFP1	YJL084C	ALY2	-0.3919	0.0471	1.3366e-14	YDL185W	YJL084C
YDL185W	TFP1	YJL060W	BNA3	-0.1288	0.0331	0.0011264	YDL185W	YJL060W
YDL185W	TFP1	YJL007C	YJL007C	-0.1235	0.0023	0	YDL185W	YJL007C
YDL185W	TFP1	YJR035W	RAD26	-0.1889	0.013	1.5339e-25	YDL185W	YJR035W
YDL185W	TFP1	YJR060W	CBF1	-0.1337	0.0343	0.00096484	YDL185W	YJR060W
YDL185W	TFP1	YJR069C	HAM1	-0.1656	0.018	9.4357e-12	YDL185W	YJR069C
YDL185W	TFP1	YJR088C	EMC2	-0.1284	0.0424	0.0054565	YDL185W	YJR088C
YDL185W	TFP1	YKL222C	YKL222C	-0.1256	0.0289	0.0006813	YDL185W	YKL222C
YDL185W	TFP1	YKL211C	TRP3	-0.1201	0.0387	0.009008	YDL185W	YKL211C
YDL185W	TFP1	YKL157W	APE2	-0.1258	0.0409	0.0097733	YDL185W	YKL157W
YDL185W	TFP1	YLL046C	RNP1	-0.1405	0.037	0.002528	YDL185W	YLL046C
YDL185W	TFP1	YLL039C	UBI4	-0.2313	0.0184	3.0934e-20	YDL185W	YLL039C
YDL185W	TFP1	YLR032W	RAD5	-0.1648	0.0368	0.00037601	YDL185W	YLR032W
YDL185W	TFP1	YLR089C	ALT1	-0.1923	0.0134	7.0747e-25	YDL185W	YLR089C
YDL185W	TFP1	YLR181C	VTA1	-0.217	0.0175	3.4178e-19	YDL185W	YLR181C
YDL185W	TFP1	YLR182W	SWI6	-0.1886	0.0331	1.4336e-05	YDL185W	YLR182W
YDL185W	TFP1	YLR246W	ERF2	-0.1601	0.0343	0.00027109	YDL185W	YLR246W
YDL185W	TFP1	YLR247C	IRC20	-0.1348	0.027	0.00016055	YDL185W	YLR247C
YDL185W	TFP1	YLR390W-A	CCW14	-0.1704	0.0433	0.0012207	YDL185W	YLR390W-A
YDL185W	TFP1	YLR428C	YLR428C	-0.1515	0.0317	0.00012876	YDL185W	YLR428C
YDL185W	TFP1	YLR451W	LEU3	-0.1495	0.0068	8.3581e-56	YDL185W	YLR451W
YDL185W	TFP1	YML008C	ERG6	-0.2876	0.0107	2.5711e-83	YDL185W	YML008C
YDL185W	TFP1	YMR063W	RIM9	-0.2155	0.0472	2.6923e-05	YDL185W	YMR063W
YDL185W	TFP1	YMR092C	AIP1	-0.1585	0.0324	4.9842e-05	YDL185W	YMR092C
YDL185W	TFP1	YMR173W	DDR48	-0.1594	0.0258	1.2961e-06	YDL185W	YMR173W
YDL185W	TFP1	YMR224C	MRE11	-0.205	0.0484	0.00052823	YDL185W	YMR224C
YDL185W	TFP1	YNL095C	YNL095C	-0.1478	0.0362	0.0002961	YDL185W	YNL095C
YDL185W	TFP1	YNL037C	IDH1	-0.1266	0.028	0.00031734	YDL185W	YNL037C
YDL185W	TFP1	YNR002C	ATO2	-0.1249	0.039	0.0033546	YDL185W	YNR002C
YDL185W	TFP1	YNR005C	YNR005C	-0.2125	0.0399	3.6352e-06	YDL185W	YNR005C
YDL185W	TFP1	YNR047W	FPK1	-0.1875	0.0431	0.00015188	YDL185W	YNR047W
YDL185W	TFP1	YNR074C	AIF1	-0.1665	0.0081	3.7181e-49	YDL185W	YNR074C
YDL185W	TFP1	YOL110W	SHR5	-0.1515	0.0431	0.0011623	YDL185W	YOL110W
YDL185W	TFP1	YOR002W	ALG6	-0.1743	0.0221	2.6161e-09	YDL185W	YOR002W
YDL185W	TFP1	YOR054C	VHS3	-0.1685	0.0368	0.00017749	YDL185W	YOR054C
YDL185W	TFP1	YOR080W	DIA2	-0.1385	0.0294	0.00012969	YDL185W	YOR080W
YDL185W	TFP1	YOR109W	INP53	-0.1962	0.0476	0.0001097	YDL185W	YOR109W
YDL185W	TFP1	YPL239W	YAR1	-0.1276	0.0364	0.0032494	YDL185W	YPL239W
YDL185W	TFP1	YPL161C	BEM4	-0.31	0.0287	1.7221e-17	YDL185W	YPL161C
YDL185W	TFP1	YPL120W	VPS30	-0.494	0.0419	7.0488e-26	YDL185W	YPL120W
YDL185W	TFP1	YPL107W	YPL107W	-0.1632	0.025	5.4217e-07	YDL185W	YPL107W
YDL185W	TFP1	YPL090C	RPS6A	-0.1306	0.0149	2.8126e-10	YDL185W	YPL090C
YDL182W	LYS20	YBR263W	SHM1	-0.1409	0.0423	0.0031927	YDL182W	YBR263W
YDL182W	LYS20	YBR291C	CTP1	-0.1437	0.0112	2.5876e-20	YDL182W	YBR291C
YDL182W	LYS20	YCL044C	MGR1	-0.1213	0.0447	0.0083109	YDL182W	YCL044C
YDL182W	LYS20	YCL032W	STE50	-0.1754	0.0261	2.0511e-07	YDL182W	YCL032W
YDL182W	LYS20	YCR053W	THR4	-0.1527	0.0401	0.0010889	YDL182W	YCR053W
YDL182W	LYS20	YCR068W	ATG15	-0.1417	0.0058	1.2985e-68	YDL182W	YCR068W
YDL182W	LYS20	YIL084C	SDS3	-0.1201	0.0236	7.5754e-05	YDL182W	YIL084C
YDL182W	LYS20	YML090W	YML090W	-0.2	0.0388	9.9036e-06	YDL182W	YML090W
YDL182W	LYS20	YML081C-A	ATP18	-0.1286	0.0354	0.002275	YDL182W	YML081C-A
YDL182W	LYS20	YMR272C	SCS7	-0.17	0.0278	3.1528e-06	YDL182W	YMR272C
YDL182W	LYS20	YNL076W	MKS1	-0.2413	0.014	2.2328e-35	YDL182W	YNL076W
YDL182W	LYS20	YNL052W	COX5A	-0.3368	0.0397	5.1948e-12	YDL182W	YNL052W
YDL182W	LYS20	YOL067C	RTG1	-0.2339	0.0265	1.6811e-11	YDL182W	YOL067C
YDL182W	LYS20	YOR082C	YOR082C	-0.1257	0.0182	2.182e-07	YDL182W	YOR082C
YDL182W	LYS20	YOR135C	IRC14	-0.2102	0.0279	3.7986e-09	YDL182W	YOR135C
YDL182W	LYS20	YOR136W	IDH2	-0.1748	0.0472	0.00050164	YDL182W	YOR136W
YDL182W	LYS20	YOR196C	LIP5	-0.1293	0.0457	0.0056829	YDL182W	YOR196C
YDL182W	LYS20	YOR358W	HAP5	-0.2291	0.0468	3.9646e-06	YDL182W	YOR358W
YDL182W	LYS20	YPR134W	MSS18	-0.2512	0.0331	1.0788e-09	YDL182W	YPR134W
YDL181W	INH1	YDL013W	SLX5	-0.1265	0.0116	3.9928e-15	YDL181W	YDL013W
YDL181W	INH1	YFL001W	DEG1	-0.2072	0.0174	3.3498e-18	YDL181W	YFL001W
YDL181W	INH1	YGL244W	RTF1	-0.1851	0.0188	3.0142e-13	YDL181W	YGL244W
YDL181W	INH1	YGL195W	GCN1	-0.2348	0.024	2.5091e-14	YDL181W	YGL195W
YDL181W	INH1	YJR139C	HOM6	-0.1224	0.0208	2.4386e-06	YDL181W	YJR139C
YDL181W	INH1	YPL030W	TRM44	-0.1214	0.0224	4.837e-05	YDL181W	YPL030W
YDL181W	INH1	YPR045C	YPR045C	-0.1913	0.0254	2.5913e-09	YDL181W	YPR045C
YDL178W	DLD2	YDR388W	RVS167	-0.2099	0.025	5.7785e-10	YDL178W	YDR388W
YDL178W	DLD2	YNL076W	MKS1	-0.2072	0.019	1.1404e-15	YDL178W	YNL076W
YDL178W	DLD2	YNR010W	CSE2	-0.2025	0.031	2.7672e-07	YDL178W	YNR010W
YDL178W	DLD2	YOR078W	BUD21	-0.1201	0.0318	0.0016921	YDL178W	YOR078W
YDL174C	DLD1	YFR006W	YFR006W	-0.135	0.0467	0.0063365	YDL174C	YFR006W
YDL168W	SFA1	YAL010C	MDM10	-0.1474	0.0353	0.00051138	YDL168W	YAL010C
YDL168W	SFA1	YBL107C	YBL107C	-0.1211	0.0308	0.0010453	YDL168W	YBL107C
YDL168W	SFA1	YBR227C	MCX1	-0.2023	0.0233	4.6215e-11	YDL168W	YBR227C
YDL168W	SFA1	YCL032W	STE50	-0.2288	0.0445	8.5943e-06	YDL168W	YCL032W
YDL168W	SFA1	YCR009C	RVS161	-0.1704	0.0138	4.7107e-19	YDL168W	YCR009C
YDL168W	SFA1	YDL006W	PTC1	-0.1208	0.0368	0.0033508	YDL168W	YDL006W
YDL168W	SFA1	YDR042C	YDR042C	-0.1366	0.0196	2.4612e-07	YDL168W	YDR042C
YDL168W	SFA1	YDR290W	YDR290W	-0.1432	0.0377	0.0013622	YDL168W	YDR290W
YDL168W	SFA1	YDR401W	YDR401W	-0.1238	0.0421	0.007534	YDL168W	YDR401W
YDL168W	SFA1	YER116C	SLX8	-0.2538	0.0462	8.9896e-08	YDL168W	YER116C
YDL168W	SFA1	YGL209W	MIG2	-0.1451	0.0329	0.0003096	YDL168W	YGL209W
YDL168W	SFA1	YGL208W	SIP2	-0.2268	0.0485	2.1405e-05	YDL168W	YGL208W
YDL168W	SFA1	YIL040W	APQ12	-0.1282	0.0328	0.00059743	YDL168W	YIL040W
YDL168W	SFA1	YKL213C	DOA1	-0.1512	0.0436	0.0026968	YDL168W	YKL213C
YDL168W	SFA1	YLR448W	RPL6B	-0.1565	0.0474	0.0017867	YDL168W	YLR448W
YDL168W	SFA1	YMR205C	PFK2	-0.2585	0.0163	1.4331e-30	YDL168W	YMR205C
YDL168W	SFA1	YNL154C	YCK2	-0.1219	0.0287	0.00050476	YDL168W	YNL154C
YDL168W	SFA1	YNL023C	FAP1	-0.135	0.0092	5.0554e-26	YDL168W	YNL023C
YDL168W	SFA1	YOR054C	VHS3	-0.2189	0.0392	4.8951e-06	YDL168W	YOR054C
YDL168W	SFA1	YPL213W	LEA1	-0.1212	0.0189	1.7807e-06	YDL168W	YPL213W
YDL168W	SFA1	YPL127C	HHO1	-0.131	0.0303	0.00043476	YDL168W	YPL127C
YDL168W	SFA1	YPL103C	FMP30	-0.129	0.0231	1.861e-05	YDL168W	YPL103C
YDL168W	SFA1	YPL057C	SUR1	-0.2437	0.0097	2.7465e-72	YDL168W	YPL057C
YDL168W	SFA1	YPR120C	CLB5	-0.1328	0.0202	9.251e-07	YDL168W	YPR120C
YDL150W_damp	RPC53_damp	YBR078W	ECM33	-0.1389	0.0212	1.7236e-06	YDL150W	YBR078W
YDL150W_damp	RPC53_damp	YHL043W	ECM34	-0.1231	0.0218	1.2444e-05	YDL150W	YHL043W
YDL150W_damp	RPC53_damp	YHR111W	UBA4	-0.1444	0.0412	0.0010989	YDL150W	YHR111W
YDL150W_damp	RPC53_damp	YIL076W	SEC28	-0.1442	0.0477	0.0046189	YDL150W	YIL076W
YDL150W_damp	RPC53_damp	YJR080C	AIM24	-0.1359	0.0207	5.3484e-07	YDL150W	YJR080C
YDL150W_damp	RPC53_damp	YJR091C	JSN1	-0.1781	0.0165	1.6433e-15	YDL150W	YJR091C
YDL150W_damp	RPC53_damp	YKL009W	MRT4	-0.1288	0.019	4.615e-07	YDL150W	YKL009W
YDL150W_damp	RPC53_damp	YKR035C	OPI8	-0.1529	0.0183	3.8818e-10	YDL150W	YKR035C
YDL150W_damp	RPC53_damp	YLL006W	MMM1	-0.1324	0.0329	0.0012657	YDL150W	YLL006W
YDL150W_damp	RPC53_damp	YLR017W	MEU1	-0.5004	0.0343	1.6686e-35	YDL150W	YLR017W
YDL150W_damp	RPC53_damp	YLR261C	VPS63	-0.1332	0.0282	0.00023757	YDL150W	YLR261C
YDL150W_damp	RPC53_damp	YML102W	CAC2	-0.1465	0.0245	2.7282e-06	YDL150W	YML102W
YDL150W_damp	RPC53_damp	YMR052C-A	YMR052C-A	-0.1392	0.0466	0.0064175	YDL150W	YMR052C-A
